choice_id,player_id,role,time_stamp,trial_id,option_set,check_choices
C,34,matcher,NA,1185,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
A,34,matcher,NA,1186,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
E,34,matcher,NA,1187,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
D,34,matcher,NA,1188,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
D,34,matcher,NA,1189,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
B,34,matcher,NA,1190,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
K,34,matcher,NA,1191,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
I,34,matcher,NA,1192,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
E,34,matcher,NA,1193,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
A,34,matcher,NA,1194,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
G,34,matcher,NA,1195,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
H,34,matcher,NA,1196,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
C,34,matcher,NA,1197,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
L,34,matcher,NA,1198,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
J,34,matcher,NA,1199,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
F,34,matcher,NA,1200,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
L,34,matcher,NA,1201,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
H,34,matcher,NA,1202,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
K,34,matcher,NA,1203,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
B,34,matcher,NA,1204,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
D,34,matcher,NA,1205,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
J,34,matcher,NA,1206,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
A,34,matcher,NA,1207,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
E,34,matcher,NA,1208,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
C,34,matcher,NA,1209,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
I,34,matcher,NA,1210,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
G,34,matcher,NA,1211,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
F,34,matcher,NA,1212,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
E,34,matcher,NA,1213,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
B,34,matcher,NA,1214,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
L,34,matcher,NA,1215,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
K,34,matcher,NA,1216,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
G,34,matcher,NA,1217,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
H,34,matcher,NA,1218,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
D,34,matcher,NA,1219,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
C,34,matcher,NA,1220,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
F,34,matcher,NA,1221,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
J,34,matcher,NA,1222,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
A,34,matcher,NA,1223,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
I,34,matcher,NA,1224,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
J,36,matcher,NA,1225,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
E,36,matcher,NA,1226,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
H,36,matcher,NA,1227,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
C,36,matcher,NA,1228,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
D,36,matcher,NA,1229,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
K,36,matcher,NA,1230,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
A,36,matcher,NA,1231,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
F,36,matcher,NA,1232,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
L,36,matcher,NA,1233,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
G,36,matcher,NA,1234,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
B,36,matcher,NA,1235,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
I,36,matcher,NA,1236,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
D,36,matcher,NA,1237,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
L,36,matcher,NA,1238,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
I,36,matcher,NA,1239,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
F,36,matcher,NA,1240,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
G,36,matcher,NA,1241,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
H,36,matcher,NA,1242,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
B,36,matcher,NA,1243,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
C,36,matcher,NA,1244,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
A,36,matcher,NA,1245,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
E,36,matcher,NA,1246,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
J,36,matcher,NA,1247,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
K,36,matcher,NA,1248,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
L,36,matcher,NA,1249,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
D,36,matcher,NA,1250,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
I,36,matcher,NA,1251,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
K,36,matcher,NA,1252,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
H,36,matcher,NA,1253,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
A,36,matcher,NA,1254,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
E,36,matcher,NA,1255,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
C,36,matcher,NA,1256,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
B,36,matcher,NA,1257,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
G,36,matcher,NA,1258,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
J,36,matcher,NA,1259,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
F,36,matcher,NA,1260,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
B,36,matcher,NA,1261,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
G,36,matcher,NA,1262,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
I,36,matcher,NA,1263,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
C,36,matcher,NA,1264,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
D,36,matcher,NA,1265,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
L,36,matcher,NA,1266,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
K,36,matcher,NA,1267,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
H,36,matcher,NA,1268,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
J,36,matcher,NA,1269,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
A,36,matcher,NA,1270,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
F,36,matcher,NA,1271,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
E,36,matcher,NA,1272,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
I,36,matcher,NA,1273,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
J,36,matcher,NA,1274,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
F,36,matcher,NA,1275,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
L,36,matcher,NA,1276,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
G,36,matcher,NA,1277,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
A,36,matcher,NA,1278,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
B,36,matcher,NA,1279,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
H,36,matcher,NA,1280,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
K,36,matcher,NA,1281,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
D,36,matcher,NA,1282,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
E,36,matcher,NA,1283,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
C,36,matcher,NA,1284,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
E,36,matcher,NA,1285,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
D,36,matcher,NA,1286,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
G,36,matcher,NA,1287,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
F,36,matcher,NA,1288,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
C,36,matcher,NA,1289,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
B,36,matcher,NA,1290,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
I,36,matcher,NA,1291,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
L,36,matcher,NA,1292,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
H,36,matcher,NA,1293,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
K,36,matcher,NA,1294,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
A,36,matcher,NA,1295,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
J,36,matcher,NA,1296,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
G,38,matcher,NA,1297,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
F,38,matcher,NA,1298,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
H,38,matcher,NA,1299,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
E,38,matcher,NA,1300,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
J,38,matcher,NA,1301,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
I,38,matcher,NA,1302,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
C,38,matcher,NA,1303,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
K,38,matcher,NA,1304,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
L,38,matcher,NA,1305,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
A,38,matcher,NA,1306,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
D,38,matcher,NA,1307,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
B,38,matcher,NA,1308,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
F,38,matcher,NA,1309,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
B,38,matcher,NA,1310,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
C,38,matcher,NA,1311,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
A,38,matcher,NA,1312,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
I,38,matcher,NA,1313,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
E,38,matcher,NA,1314,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
J,38,matcher,NA,1315,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
D,38,matcher,NA,1316,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
L,38,matcher,NA,1317,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
K,38,matcher,NA,1318,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
G,38,matcher,NA,1319,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
H,38,matcher,NA,1320,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
B,38,matcher,NA,1321,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
L,38,matcher,NA,1322,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
I,38,matcher,NA,1323,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
E,38,matcher,NA,1324,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
K,38,matcher,NA,1325,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
F,38,matcher,NA,1326,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
C,38,matcher,NA,1327,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
H,38,matcher,NA,1328,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
A,38,matcher,NA,1329,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
J,38,matcher,NA,1330,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
G,38,matcher,NA,1331,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
D,38,matcher,NA,1332,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
G,38,matcher,NA,1333,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
D,38,matcher,NA,1334,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
J,38,matcher,NA,1335,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
F,38,matcher,NA,1336,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
K,38,matcher,NA,1337,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
L,38,matcher,NA,1338,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
B,38,matcher,NA,1339,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
H,38,matcher,NA,1340,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
I,38,matcher,NA,1341,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
E,38,matcher,NA,1342,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
A,38,matcher,NA,1343,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
C,38,matcher,NA,1344,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
C,38,matcher,NA,1345,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
B,38,matcher,NA,1346,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
J,38,matcher,NA,1347,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
H,38,matcher,NA,1348,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
G,38,matcher,NA,1349,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
F,38,matcher,NA,1350,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
I,38,matcher,NA,1351,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
A,38,matcher,NA,1352,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
L,38,matcher,NA,1353,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
E,38,matcher,NA,1354,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
K,38,matcher,NA,1355,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
D,38,matcher,NA,1356,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
D,38,matcher,NA,1357,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
H,38,matcher,NA,1358,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
K,38,matcher,NA,1359,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
A,38,matcher,NA,1360,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
C,38,matcher,NA,1361,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
I,38,matcher,NA,1362,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
G,38,matcher,NA,1363,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
F,38,matcher,NA,1364,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
L,38,matcher,NA,1365,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
E,38,matcher,NA,1366,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
B,38,matcher,NA,1367,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
J,38,matcher,NA,1368,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
L,40,matcher,NA,1369,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
D,40,matcher,NA,1370,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
B,40,matcher,NA,1371,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
J,40,matcher,NA,1372,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
C,40,matcher,NA,1373,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
G,40,matcher,NA,1374,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
K,40,matcher,NA,1375,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
E,40,matcher,NA,1376,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
H,40,matcher,NA,1377,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
F,40,matcher,NA,1378,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
A,40,matcher,NA,1379,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
I,40,matcher,NA,1380,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
F,40,matcher,NA,1381,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
J,40,matcher,NA,1382,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
D,40,matcher,NA,1383,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
I,40,matcher,NA,1384,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
L,40,matcher,NA,1385,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
K,40,matcher,NA,1386,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
B,40,matcher,NA,1387,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
A,40,matcher,NA,1388,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
H,40,matcher,NA,1389,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
C,40,matcher,NA,1390,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
G,40,matcher,NA,1391,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
E,40,matcher,NA,1392,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
J,40,matcher,NA,1393,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
F,40,matcher,NA,1394,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
I,40,matcher,NA,1395,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
K,40,matcher,NA,1396,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
D,40,matcher,NA,1397,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
G,40,matcher,NA,1398,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
H,40,matcher,NA,1399,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
L,40,matcher,NA,1400,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
B,40,matcher,NA,1401,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
A,40,matcher,NA,1402,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
C,40,matcher,NA,1403,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
E,40,matcher,NA,1404,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
H,40,matcher,NA,1405,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
D,40,matcher,NA,1406,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
C,40,matcher,NA,1407,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
E,40,matcher,NA,1408,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
F,40,matcher,NA,1409,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
G,40,matcher,NA,1410,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
J,40,matcher,NA,1411,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
K,40,matcher,NA,1412,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
A,40,matcher,NA,1413,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
B,40,matcher,NA,1414,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
L,40,matcher,NA,1415,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
I,40,matcher,NA,1416,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
A,40,matcher,NA,1417,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
H,40,matcher,NA,1418,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
E,40,matcher,NA,1419,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
B,40,matcher,NA,1420,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
K,40,matcher,NA,1421,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
C,40,matcher,NA,1422,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
F,40,matcher,NA,1423,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
G,40,matcher,NA,1424,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
D,40,matcher,NA,1425,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
I,40,matcher,NA,1426,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
J,40,matcher,NA,1427,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
L,40,matcher,NA,1428,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
J,40,matcher,NA,1429,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
L,40,matcher,NA,1430,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
I,40,matcher,NA,1431,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
A,40,matcher,NA,1432,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
H,40,matcher,NA,1433,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
B,40,matcher,NA,1434,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
E,40,matcher,NA,1435,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
D,40,matcher,NA,1436,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
G,40,matcher,NA,1437,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
K,40,matcher,NA,1438,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
C,40,matcher,NA,1439,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
F,40,matcher,NA,1440,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
J,42,matcher,NA,1441,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
C,42,matcher,NA,1442,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
I,42,matcher,NA,1443,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
D,42,matcher,NA,1444,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
B,42,matcher,NA,1445,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
F,42,matcher,NA,1446,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
E,42,matcher,NA,1447,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
A,42,matcher,NA,1448,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
L,42,matcher,NA,1449,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
G,42,matcher,NA,1450,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
K,42,matcher,NA,1451,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
H,42,matcher,NA,1452,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
I,42,matcher,NA,1453,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
G,42,matcher,NA,1454,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
K,42,matcher,NA,1455,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
J,42,matcher,NA,1456,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
D,42,matcher,NA,1457,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
C,42,matcher,NA,1458,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
B,42,matcher,NA,1459,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
F,42,matcher,NA,1460,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
L,42,matcher,NA,1461,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
H,42,matcher,NA,1462,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
A,42,matcher,NA,1463,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
E,42,matcher,NA,1464,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
D,42,matcher,NA,1465,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
I,42,matcher,NA,1466,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
A,42,matcher,NA,1467,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
G,42,matcher,NA,1468,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
L,42,matcher,NA,1469,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
B,42,matcher,NA,1470,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
H,42,matcher,NA,1471,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
K,42,matcher,NA,1472,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
F,42,matcher,NA,1473,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
J,42,matcher,NA,1474,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
E,42,matcher,NA,1475,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
C,42,matcher,NA,1476,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
F,42,matcher,NA,1477,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
D,42,matcher,NA,1478,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
H,42,matcher,NA,1479,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
A,42,matcher,NA,1480,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
L,42,matcher,NA,1481,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
K,42,matcher,NA,1482,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
B,42,matcher,NA,1483,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
J,42,matcher,NA,1484,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
C,42,matcher,NA,1485,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
E,42,matcher,NA,1486,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
G,42,matcher,NA,1487,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
I,42,matcher,NA,1488,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
K,42,matcher,NA,1489,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
D,42,matcher,NA,1490,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
C,42,matcher,NA,1491,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
J,42,matcher,NA,1492,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
L,42,matcher,NA,1493,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
I,42,matcher,NA,1494,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
G,42,matcher,NA,1495,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
F,42,matcher,NA,1496,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
A,42,matcher,NA,1497,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
H,42,matcher,NA,1498,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
E,42,matcher,NA,1499,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
B,42,matcher,NA,1500,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
F,42,matcher,NA,1501,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
C,42,matcher,NA,1502,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
I,42,matcher,NA,1503,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
D,42,matcher,NA,1504,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
E,42,matcher,NA,1505,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
A,42,matcher,NA,1506,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
B,42,matcher,NA,1507,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
K,42,matcher,NA,1508,A;B;C;D;E;F;G;H;I;J;K;L,TRUE
