game_id,rep_num,trial_num,image_id,text_de,text_en
12,3,21,base_01,Die 5 das „Y“,"The 5 the ""Y"""
12,3,22,base_06,Die 6 der der auf einem Bein steht,The 6 who stands on one leg
12,3,23,base_02,7 der der liegt,7 of the
12,3,24,base_05,Und die 8 der der,And the 8 of the
12,4,25,base_06,Also die 1 ist der der auf dem einen Bein und das andre nach vorne,So the 1 is the one on the one leg and the other forward
12,4,26,base_03,Die 2 ist der der sitzt,The 2 is the one who sits
12,4,27,base_01,Die 3 das „Y“,"The 3 the ""Y"""
12,4,28,base_05,Die 4 ist der der so hüpft,The 4 is the one who jumps so
12,4,29,base_04,Die 5 ist der der auf einem Bein mit dem anderen nach hinten,The 5 is the one on one leg with the other to the back
12,4,30,base_02,6 ist der der liegt,6 is the one who lies
12,4,31,base_08,7 ist der der kniet,7 is the one who kneels
12,4,32,base_07,und die 8 der Nikolaus,and the 8 of Nicholas
12,5,33,base_06,Die 1 ist der der auf einem Bein hüpft Vorne,The 1 is the one bouncing on one leg front
12,5,34,base_03,Ähm die 2 ist der der sitzt,"Um, the 2 is the one who's sitting"
12,5,35,base_01,Die 3 das „Y“,"The 3 the ""Y"""
12,5,36,base_05,Die 4 der der so hüpft,The 4 who jumps so
12,5,37,base_04,Die 5 ist der auf einem Bein und nach hinten 110  M Ja,The 5 is the one on one leg and to the back 110 M Yes
12,5,38,base_02,6 der der liegt,6 of the
12,5,39,base_08,7 der der kniet,7 who kneels
12,5,40,base_07,Und 8 der Nikolaus,And 8 of Nicholas
12,6,41,base_08,Also die 1 ist der der kniet,So the one is the one who kneels
12,6,42,base_07,Die 2 ist der Nikolaus,The 2 is the Santa Claus
12,6,43,base_03,Die 3 ist der der sitzt,The 3 is the one who sits
12,6,44,base_04,Die 4 ist der auf einem Bein und das andre nach hinten,The 4 is the one on one leg and the other to the back
12,6,45,base_01,Die 5 ist das „Y“,"The 5 is the ""Y"""
12,6,46,base_02,Die 6 ist der der liegt,The 6 is the one that lies
12,6,47,base_06,Die 7 ist der auf dem einen Bein,The 7 is the one on the one leg
12,6,48,base_05,Und die 8 ist der der hüpft,And the 8 is the one who jumps
12,7,49,far_07,o.k. die 1 bückt sich so,o.k. the 1 bends like this
12,7,50,far_03,Die 2 ist einfach so ein Klumpen ohne Arme und Beine,The 2 is just such a lump without arms and legs
12,7,51,far_01,Die 3 hat oben so dreieckige Arme und die Beine in der Mitte ist ein Strich eigentlich Weisst du welchen ?,The 3 has so triangular arms on top and the legs in the middle is a stroke actually do you know which one?
12,7,52,far_06,Die 4 hat. Ähm den Kopf ganz rechts Ja er steht,The four has. Ahem the head on the right Yes he's standing
12,7,53,far_08,O.k. die 5 ist. Ja der kniet auch so. und bringt so etwas Ja so ein Dreieckchen,"Okay, that's 5. Yeah, he's kneeling like that, and he's bringing something like that, yeah, a triangle like that."
12,7,54,far_02,Dann die 6 der liegt,Then the 6 who lies
12,7,55,far_05,7 hüpft nach links,7 jumps to the left
12,7,56,far_04,Und die 8 nach rechts,And the 8 to the right
12,8,57,far_03,Also die 1 ist der der nur ein Bollen ist und ein Kopf,So the 1 is the one who's just a bollard and a head
12,8,58,far_02,Die 2 ist der der liegt mit den Füssen,The 2 is the one that lies with the feet
12,8,59,far_01,3 ist der Strich mit den Armen nach oben,3 is the stroke with the arms up
12,8,60,far_04,Die 4 ist der der rechts hüpft,The 4 is the one that jumps right
12,8,61,far_05,Die 5 ist der der links hüpft,The 5 is the one that jumps left
12,8,62,far_06,Die 6 ist der mit dem Kopf nach hinten runter geht Ja,The 6 is the one with his head down to the back Yes
12,8,63,far_07,7 ist der der sich bückt,7 is the one who bends
12,8,64,far_08,Und die 8 ist der der so Der was? Ja,And the 8 is the one who what?
12,9,65,far_05,Die 1 ist der der nach links hüpft,The 1 is the one who jumps to the left
12,9,66,far_04,Die 2 hat das linke Bein unten Ja die 2 hat das linke von uns ausgesehen das linke Bein unten springt eigentlich auch nach links und dann hast du die 2 ja,The 2 has the left leg down Yes the 2 has the left of us looking the left leg down actually jumps to the left and then you have the 2 yes
12,9,67,far_07,Also machen wir mal weiter. Die 3 ist der der sich bückt,So let's keep going.
12,9,68,far_08,Die 4 ist der der etwas bringt,The 4 is the one who brings something
12,9,69,far_02,Die 5 der der liegt,The 5 of the
12,9,70,far_06,6 ist der mit dem Kopf rechts,6 is the one with the head right
12,9,71,far_03,7 ist der Bollen,7 is the Bollen
12,9,72,far_01,Die 8 ist der Strich Die 8 Ja ist der Strich,The 8 is the line The 8 Yes is the line
13,1,1,base_01,"o.k. oben links, wo Nummer 1 steht haben wir quasi so ein Männchen mit ausgebr. Mit beidem ausgestreckten Armen Mit äh die Beine sind zusammen er steht nur die Bei. die Arme sind ausgebreitet Der Kopf ist","o.k. top left, where number 1 stands we have almost such a male with outbr. With both outstretched arms With e.g. the legs are together he stands only the side. the arms are outstretched The head is Yes exactly right next to it Is also a male that bends forwards is rather out like an old woman"
13,1,2,base_07,Ja genau  gerade neben dran Ist auch ein Männchen das sich nach vorne bückt Ist eher aus wie eine alte Frau,"o.k. top left, where number 1 stands we have almost such a male with outbr. With both outstretched arms With e.g. the legs are together he stands only the side. the arms are outstretched The head is Yes exactly right next to it Is also a male that bends forwards is rather out like an old woman"
13,1,3,base_04,Nummer 3 da haben wir auch äh eher eine Frau die Eislauf macht so eine Eiskunstläuferin Sie ist gegen links,Number 3 there we have also more like a woman skating makes such a figure skater she's against left
13,1,4,base_06,Genau. Dann die Nummer 4 da haben wir auch eine Person die Arme nach oben streckt und das rechte Bein wenn ich das richtig sehe ist nach nacht vorne gestreckt Ja genau.,That's right. Then the number 4 there we also have a person stretching his arms up and the right leg if I see the right one is stretched forward after night Yes exactly.
13,1,5,base_02,Dann die Nummer 5  das ist ein bisschen kompliziert äh ich würde sagen eine Person die liegt der Kopf ist nach oben also das Quadrat Ist auf der Spitzte und links von der Person geht ein Bein hoch Ja genau 28  M o.k.,"Then the number 5 that's a bit complicated, uh I'd say a person lying the head is up so the square is on the pointed edge and left of the person goes up a leg Yes exactly 28 M o.k."
13,1,6,base_08,Ja. Dann Nummer 6 wäre die nächste Person die betet Der Kopf ein bisschen nach oben die Arme sind In der Gebet- Position in der Bet- Position.,Yes. Then number 6 would be the next person praying The head a little up the arms are in the prayer position in the prayer position.
13,1,7,base_05,Nummer 7 wäre das letzte das ist das das springt und der linke nein der rechte Arm nach vorne streckt o.k.,Number 7 would be the last one that jumps and the left no the right arm stretches forward o.k.
13,1,8,base_03,Gut ähm gehen wir zur Nummer 8 das ist das letzte das ist einfacher das ist einfach eine Person die am Boden sitzt,"Well, um, let's go to number 8 that's the last one that's easier that's just a person sitting on the floor"
13,10,73,far_06,Also auf der 1 ist die nach hinten fallende mit den mit dem Kopf nach runter,So on the 1 is the one falling backwards with the one with the head down
13,10,74,far_05,Auf der 2 ist die nach links rennende,On the 2 is the left running
13,10,75,far_02,Auf der 3 die die hinfallen ist,On the 3 that fell down
13,10,76,far_03,Auf der 4 die sitzende ohne Arme,On the 4 the sitting without arms
13,10,77,far_08,Auf der 5 die sich beugende MIT Schüssel,On the 5 the bending WITH bowl
13,10,78,far_07,Auf der 6 die sich beugende ohne Schüssel,On the 6 the bending without a bowl
13,10,79,far_01,Auf der 7 die kerzengerade,On the 7 the candle straight
13,10,80,far_04,Und auf der 8 die stampfende,And on the 8 the pounding
13,11,81,far_07,Gut 1 haben wir die nach vorne gebeugte Person ohne Schüssel,Good 1 we have the person bent forward without a bowl
13,11,82,far_03,Und dann haben wir die sitzende Person ohne Arme,And then we got the sitting person without arms
13,11,83,far_08,die nach vorne gebeugte Person mit Schüssel,the person bent forward with bowl
13,11,84,far_05,Auf der 4 haben wir die nach links rennende Person,On the 4 we have the person running to the left
13,11,85,far_01,Auf der 5 haben wir die kerzengerade Person,On the 5 we have the candle straight person
13,11,86,far_02,Auf der 6 die auf den Boden gefallene Person,On the 6 the person fell to the ground
13,11,87,far_04,Auf der 7 die stampfende Person ein Bein oben ein Bein unten,On the 7 the stomping person one leg at the top one leg at the bottom
13,11,88,far_06,Auf der 8 die nach hinten neigende Person,On the 8 the person leaning backwards
13,12,89,far_05,o.k. auf der 1 ist die nach links geneigte,o.k. on the 1 is the inclined to the left
13,12,90,far_04,Auf der 2 die stampfende,On the 2 the stomping
13,12,91,far_07,Auf der 3 die sich bückende ohne Schüssel,On the 3 the bowing without a bowl
13,12,92,far_06,Auf der 4 die nach hinten geneigte,On the 4 the tilted to the rear
13,12,93,far_03,Auf der 5 die sitzende ohne Arme,On the 5 the sitting without arms
13,12,94,far_01,Auf der 6 die Kerze,On the 6 the candle
13,12,95,far_08,Auf der 7 die mit Schüssel,On the 7 the one with bowl
13,12,96,far_02,und auf der 8 die gefallene,and on the 8 the fallen
13,2,9,base_04,Also auf der Nummer 1 ist die Schlittschuhläuferin,So on number one is the skater
13,2,10,base_01,Auf der Nummer 2 ist die Person frontal mit den ausgestreckten Armen,"On number 2, the person is frontal with the outstretched arms"
13,2,11,base_07,Ja genau. Auf der 3 ist die sich bückende Frau oder Person,Yes exactly. On the 3 is the bending woman or person
13,2,12,base_05,Und dann auf der 4 halt die die springende o.k.,And then on the 4 stop the jumping o.k.
13,2,13,base_06,Auf dem. ich spring zur 5 das ist einfacher Das ist ähm die Figur die beide Arme in die Luft streckt und ein Bein erhoben hat 47  M Genau,On the. I jump to the 5 that's easier that's um the figure that stretches both arms in the air and raised a leg 47 M Exactly
13,2,14,base_03,Auf der 6 ist die sitzende Figur,On the 6 is the sitting figure
13,2,15,base_08,Auf der 7 die betende,On the 7 the praying
13,2,16,base_02,Und auf der 8 die liegende,And on the 8 the lying
13,3,17,base_06,Die Nummer 1ist die Person die beide Arme nach oben streckt und ein Bein nach vorne,The number 1 is the person who stretches both arms upwards and one leg forwards
13,3,18,base_02,Nummer 2 die liegende Person,Number 2 the lying person
13,3,19,base_08,Bei der 3 haben wir die betende Person,At the 3 we have the praying person
13,3,20,base_03,Bei der 4 haben wir die sitzende Person,At the 4 we have the sitting person
13,3,21,base_05,Bei der 5 haben wir die springende Person die den rechten Arm nach oben streckt,At the 5 we have the jumping person who stretches the right arm upwards
13,3,22,base_04,Auf der 6haben wir die Eiskunstläuferin,On the 6th we have the figure skater
13,3,23,base_01,Auf der 7 haben wir die Person die steht und beide Arme raus streckt,On the 7 we have the person standing and both arms stretched out
13,3,24,base_07,Und auf der 8 haben wir die sich beugende Person,And on the 8 we have the bending person
13,4,25,base_05,o.k. auf der 1 ist der Springer,o.k. on the 1 is the jumper
13,4,26,base_03,Auf der 2 ist die sitzende Person,On the 2 is the sitting person
13,4,27,base_02,Auf der 3 die liegende,On the 3 the lying
13,4,28,base_07,Auf der 4 die die sich bückt,On the 4 that bends
13,4,29,base_01,Auf der 5 der stehende mit ausgespreitzten Armen,On the 5 of the standing with pressed out arms
13,4,30,base_06,Dann auf der 6 die die beide Arme nach oben und ein Bein nach vorne so kletternd,Then on the 6 the two arms up and one leg up so climbing
13,4,31,base_08,7 ist betend,7 is praying
13,4,32,base_04,8 ist Schlittschuhläuferin,8 is a skater
13,5,33,base_02,Auf der 1 haben wir die liegende Person,On the 1 we have the lying person
13,5,34,base_03,Auf der 2 haben wir die sitzende Person,On the 2 we have the sitting person
13,5,35,base_08,Auf der 3 haben wir die betende Person,On the 3 we have the praying person
13,5,36,base_05,Auf der 4 haben wir die springende Person,On the 4 we have the jumping person
13,5,37,base_06,Auf der 5 haben wir die die beide Arme nach oben streckt,On the 5 we have the two arms stretched upwards
13,5,38,base_07,auf der 6 haben wir die bückende Person,on the 6 we have the bowing person
13,5,39,base_01,Und 7 die die steht und beide Arme gespreizt,And 7 who stands and spreads both arms
13,5,40,base_04,Und auf der 8 haben wir die Schlittschuhläuferin,And on the 8th we have the skater
13,6,41,base_08,o.k. auf der 1 ist die betende Person,o.k. on the 1 is the praying person
13,6,42,base_04,Auf der 2 Schlittschuhläufer,On the 2 skaters
13,6,43,base_01,Auf der 3 frontal mit den gespreizten Armen 110  M Ja,On the 3 frontal with spread arms 110 M Yes
13,6,44,base_05,Auf der 4 der Springer,On the 4 of the jumpers
13,6,45,base_02,Auf der 5 die liegende Person,On the 5 the lying person
13,6,46,base_06,Auf der 6 die kletternde,On the 6 the climbing
13,6,47,base_07,Auf der 7 die sich bückende,On the 7 the protruding
13,6,48,base_03,Und auf der 8 die sitzende,And on the 8 the sitting
13,7,49,far_06,Und dann noch auf der 1 haben wir eine Person der Kopf ist so rechts seitwärts und beide Arme richten sich nach oben,And then on the 1 we have a person's head is so right sideways and both arms are pointing up
13,7,50,far_01,Mhm o.k.  ähm ich fang mal mit der 2 an da hat es eine Person die steht mit beiden Armen nach oben gestreckt,"Mhm o.k. um, I'll start with the 2 there it's a person standing with both arms stretched up"
13,7,51,far_02,Auf der 3 haben wir eine Person die auf den Boden gefallen ist und beide Beine nach oben streckt,On the 3 we have a person who fell to the ground and stretches both legs upwards
13,7,52,far_05,Dann auf der 4 haben wir eine Person die rennt nach links geneigt ist Und beide Arme nach oben hat.,Then on the 4 we have a person who runs to the left and has both arms up.
13,7,53,far_08,Dann auf der 5 haben wir eine Person die sich ein bisschen bückt und die eine Schachtel oder Schüssel im Arm hat,Then on the 5 we have a person who bends a bit and who has a box or bowl in her arm
13,7,54,far_03,Auf der 6 haben wir eine sitzende Person und man sieht keine Arme,On the 6 we have a sitting person and you don't see any arms
13,7,55,far_07,Auf der 7 haben wir eine bückende Person,On the 7 we have a bowing person
13,7,56,far_04,Auf der 8 haben wir eine Person die nur auf dem linken Bein steht. Das andere Bein ist in der Höhe Ja auf der 8.,On the 8 we have a person standing only on the left leg. The other leg is in height Yes on the 8th.
13,8,57,far_05,o.k. auf der 1 ist die nach links rennende Person,o.k. on the 1 is the person running to the left
13,8,58,far_01,Auf der 2 die kerzengerade,On the 2 the candle straight
13,8,59,far_03,Auf der 3 die sitzende die keine Arme hat,On the 3 the sitting one who has no arms
13,8,60,far_04,Auf der 4 die stampfende Person mit dem li. Linken Bein oben,On the 4 the stomping person with the li. left leg above
13,8,61,far_07,Auf der 5 die sich bückende ohne Schüssel Ohne Schüssel,On the 5 the bowing without a bowl Without a bowl
13,8,62,far_02,Auf der 6 die gefallene Person,On the 6 the fallen person
13,8,63,far_06,Auf der 7 die nach rechts geneigte Person Äh nein mit äh beiden Armen nach oben,On the 7 the person inclined to the right Uh no with both arms up
13,8,64,far_08,Die mit der Schüssel,The one with the bowl
13,9,65,far_04,Auf der 1 haben wir die Person die auf einem Bein steht und das andre in die Luft hält,On the 1 we have the person standing on one leg and holding the other in the air
13,9,66,far_03,Auf der 2 die sitzende Person ohne Arme,On the 2 the sitting person without arms
13,9,67,far_07,Und dann die sich bückende Person ohne Schüssel,And then the bowing person without a bowl
13,9,68,far_01,Auf der 4 haben wir die kerzengerade Person beiden armen oben,On the 4 we have the candle straight person two poor up
13,9,69,far_06,Auf der 5 sehen wir die  Person die sich nach hinten neigt nach rechts,On the 5 we see the person leaning backwards to the right
13,9,70,far_08,Auf der 6 haben wir die Person die sich nach vorne beugt mit der Schüssel,On the 6 we have the person bent forward with the bowl
13,9,71,far_02,Auf der 7 dann die gefallende Person,On the 7 then the fallen person
13,9,72,far_05,Und auf der 8 haben wir die nach links rennende Person,And on the 8th we have the person running to the left
14,1,1,base_06,ja das kommt zur 1 genau.,"Yeah, that's exactly what comes to the 1st."
14,1,2,base_05,Und ähm neben dran auf der 2 kommt eines das einfach zuoberst ist der Kopf hat so ein ähm ähm so ein Quadrat das so Ja genau und der eine Arm so hinauf 28  M Mhm der linke Arm so rauf Ja genau das kommt zur 2,"And, um, next to it on the 2 comes one that's just too top the head has such a square that so yes exactly and the one arm so up 28 Mhm the left arm so up Yes exactly that comes to the 2"
14,1,3,base_07,Ja. Dann hat es etwas das so aussieht als ob es sich bücken so abbücken so auf die rechte Seite Und das geht zur 3,Yes. Then it has something that looks like it bends down like that so to the right side and that goes to the 3
14,1,4,base_01,Und dann ähm hat es eins dass so aussieht wie wenn jemand und einfach die Arme so auseinander Das geht zu der 4,And then there's one that looks like someone and just the arms so apart That goes to the 4
14,1,5,base_04,Und dann äh gibt es eine Figur die tut so äh zur rechten Seite das Bein raus strecken Sieht aus wie so ein Schlittschuhläufer. Zur 5.,And then there's a figure that does so uh to the right stretch out the leg looks like a skater.
14,1,6,base_03,Also ein Männchen hat so eine Haltung die so aussieht als würde es sitzen. Also wenn es so. du siehst so die Knie links Und es sitzt. Das musst du ähm zur Nummer 6 tun ja Ja,"So a male has an attitude that looks like it's sitting, so if it's like that, you see the knees on the left and it's sitting."
14,1,7,base_02,o.k. ja.,"Okay, yeah."
14,1,8,base_08,Und unten dran kommt so einer der aussieht wie jemand der so so von einer Sekte  so beten so mit so einer. Er ist so auf den Knien und ähm es sieht aus wie als ob er noch etwas in der Hand hätte so ein Dreieck ähm Das kommt zur 8 Wie viele hast du jetzt noch nicht ?,"And down there comes someone who looks like someone who's so praying from a cult like that with such a one. He's so on his knees and, um, it looks like he still has something in his hand, a triangle like that. That comes to 8 How many don't you have yet?"
14,10,73,far_01,Also der länglich mit den Dreiecken ist die 1,So the elongated with the triangles is the 1
14,10,74,far_05,Dann der den du als erstes mal genannt hast die 2,Then the one you called the first time you called the 2
14,10,75,far_07,Dann der der sich bückt ist auf der 3,Then the one who bends is on the 3
14,10,76,far_03,Dann der der der Bollen,Then the one of the Bollen
14,10,77,far_04,Dann der gespreizte auf der 5,Then the spread on the 5
14,10,78,far_06,Ja und auf der 6 ja das ist klar,Yes and on the 6 yes that's clear
14,10,79,far_02,Dann äh auf der 7 der der auf den Boden gefallen ist,Then on the 7 that fell to the ground
14,10,80,far_08,Auf der 8 ist der von der Sekte,On the 8 is the one of the sect
14,11,81,far_04,Der der die Beine spreizt ist auf der 1,The one who spreads the legs is on the 1
14,11,82,far_08,Die 2 ist der Sekten Heini,The 2 is the sect Heini
14,11,83,far_07,Der 3 der der sich bückt,The 3 who bends
14,11,84,far_01,Der 4 der mit den Dreiecken oben,The 4 of the triangles above
14,11,85,far_06,Der 5  der zu dem wir nie etwas gesagt haben,The 5 we never said anything to
14,11,86,far_05,Der 6 der den ich mal als ersten gesagt habe,The 6 that I once said first
14,11,87,far_03,Der 7 der Bollen,The 7 of the Bollen
14,11,88,far_02,Und der 8 der der umgefallen ist,And the 8 who fell down
14,12,89,far_02,Also auf der 1 ist der der umgefallen ist,So on the 1 he fell down
14,12,90,far_01,Auf der 2 der lange mit den Dreieckchen,On the 2 the long with the triangles
14,12,91,far_04,Auf der 3 der mit den gespreizten Beinen,On the 3 of the legs spread out
14,12,92,far_07,Auf der 4 der der sich bückt,On the 4th of the bends
14,12,93,far_08,Auf der 5 der von der Sekte,On the 5th of the sect
14,12,94,far_03,Auf der 6 der Bollen.,On the 6 of the Bollen.
14,12,95,far_06,Und auf der 7 ja,And on the 7 yes
14,12,96,far_05,auf der 8 der den du das erstemal gesagt hast,on the 8 that you said the first time
14,2,9,base_02,Dann das äh das komische das einfach so liegt wo man gar nichts dazu sagen kann Das ist bei der 1,Then that's the funny thing that just lies where you can't say anything about it.
14,2,10,base_05,Und jetzt hast du die 2 noch nicht gell? Wieviel hast du jetzt noch nicht? Aha ja o.k. das eine ist dann einfach noch die 2 o.k.,And now you haven't got the 2 yet? How much haven't you got yet? Aha yes o.k. the one is then just the 2 o.k.
14,2,11,base_07,Dann äh das das sich so runter Das ist auf der 3,"Then, uh, that's all down that's on the 3"
14,2,12,base_01,Also das das die Arme einfach so ausstreckt Das ist bei der 4,So that the arms just outstretched That's the 4
14,2,13,base_04,Dann äh das das nach hinten das Bein so ausstreckt ist auf der 5,Then that's the back of the leg so stretched out on the 5
14,2,14,base_03,Und das das auf dem Po sitzt  weißt du welches ? Das ist bei der 6 47  M Ja,And that sits on the bottom you know which one? That's at the 6 47 M Yes
14,2,15,base_06,Dann äh das das wie so tanzt und so ein Bein nach links hoch hat ist auf der 7,Then that dances like that and has a leg up to the left is on the 7
14,2,16,base_08,Dann ähm das das so betetet wie du gesagt hast wie ein Sekten das ist bei der 8,"Then, um, that's how you said it was like a cult that's at the 8"
14,3,17,base_08,Der von der Sekte kommt auf die 1,The one from the sect comes to the 1
14,3,18,base_03,Also das das auf dem Po  sitzt ist die 2,So that's the one sitting on the bottom is the two
14,3,19,base_01,Auf die 3 kommt der der die Arme ausbreitet auf beide Seiten,On the 3 comes the one who spreads his arms on both sides
14,3,20,base_06,Und der der tanzt mit dem Bein auf eine Seite hoch kommt auf die 4 Ähm wieviel brauchst du jetzt noch ? Noch zwei,And the one who dances with his leg up to one side comes up to the 4 hm how much do you need now?
14,3,21,base_02,Das das nur so liegt Wo nur so ein Strich ist kommt auf die 5,That it's just that where there's only one line that comes to the 5
14,3,22,base_07,Der der sich so runter bückt auf die 6,The one who's so low on the 6
14,3,23,base_05,Und das letzte auf die 7,And the last on the 7
14,3,24,base_04,Oh oh nach rechts raus streckt.  Der der so wie der Schlittschuhläufer ist? Der kommt auf die 8,"Oh oh out to the right, who's like the skater?"
14,4,25,base_01,Also der der die Arme so ausgestreckt hat ist auf der 1,So the one who outstretched his arms like that is on the 1
14,4,26,base_08,Dann äh der von der Sekte ist auf der 2,Then the one from the sect is on the 2
14,4,27,base_04,Dann der Schlittschuhläufer weißt du welcher? Ist auf der 3,Then the skater you know which one?
14,4,28,base_02,Dann äh der der nur so komisch da liegt ist auf der 4,Then the one that's just lying so weird is on the 4
14,4,29,base_07,Dann der der sich so bückt ist auf der 5,Then he who is so bent is on the 5
14,4,30,base_05,"Ja FEHLER 3, 8","Yes FEHLER 3, 8"
14,4,31,base_03,Dann der der auf dem Po sitzt ist auf der 7,Then the one sitting on the bottom is on the 7
14,4,32,base_06,Und der der das Bein so hinten raus streckt ist auf der 8 Und,And the one who stretches out the leg so back is on the 8 And
14,5,33,base_03,Also der der sitzt ist auf der 1,So he's sitting on the 1
14,5,34,base_06,Der der die Arme ausstreckt ist auf der 2 110  M Mhm,The one who stretches out the arms is on the 2 110 Mhm
14,5,35,base_02,Der der nur so komisch liegt ist auf der 3,The one that's just so funny is on the 3
14,5,36,base_01,Ähm die 4 ist der bei dem wie nicht genau wissen,"Um, the 4 is the one who doesn't know exactly how"
14,5,37,base_04,genau. Das 5 ist der Schlittschuhläufer,Exactly. The 5 is the skater
14,5,38,base_08,Der 6 ist der von der Sekte,The 6 is the one of the sect
14,5,39,base_07,Das 7 die die sich bückt,The 7 that bends
14,5,40,base_05,Und das 8 ja das weißt du ja,And that 8 yes you know
14,6,41,base_05,Und auf der 1 der andere,On the 8 that lies so funny And on the 1 the other
14,6,42,base_07,Also der der sich bückt ist auf der 2,So the guy who's busting is on the 2
14,6,43,base_06,Der der die Arme ausstreckt ist auf der 3,The one who stretches out his arms is on the 3
14,6,44,base_04,Der der  ja ich bin mir nicht sicher ob das dein Schlittschuhläufer ist Aha o.k. der Schlittschuhläufer auf der 4,The one I'm not sure if that's your skater Aha o.k. the skater on the 4
14,6,45,base_03,Dann die 5 der der sitzt,Then the 5 who sits the
14,6,46,base_08,Auf der 6 der von der Sekte,On the 6th of the sect
14,6,47,base_01,Auf der 7 den den wir nicht benenne,On the 7 which we do not call
14,6,48,base_02,Auf der 8 der der so komisch liegt,On the 8 that lies so funny And on the 1 the other
14,7,49,far_07,Und auf der 1 kommt so einer der sich so bückt Fertig ?,And on the 1 comes one of those who bends like that ready?
14,7,50,far_06,Oh  also einen hat es der so wie nach rechts den Kopf runter tut also so ähm so von links unten nach rechts oben ist so eine Linie und ähm rechts oben ist das Quadrat das der Kopf Nehmen wir zuerst ein anderes Ja genau der kommt auf die 2,Oh so one of them does it like to the right down the head so so so um so from the left down to the right up is such a line and um to the right up is the square that the head Take first another yes exactly that comes to the 2
14,7,51,far_08,Dann hat es so einen der wieder wie so von einer Sekte aussieht  das ist auf der 3 Ja genau und dann einer ja,Then it has one that looks like a cult again that is on the 3 Yes exactly and then one yes
14,7,52,far_04,nicht der von eben. Ja der kommt auf die 4,I don't think he's the one from just now.
14,7,54,far_03,o.k. und dann hat es einen der so die einfachste so Figur ist Der kommt auf die 6,o.k. and then it has one that is so the easiest so figure that comes to the 6
14,7,55,far_02,Dann hat es einen der aussieht  wie wenn er auf den Boden gefalle wäre Und streckt die Beine in die Luft der ist auf der 7,Then it has one who looks like he would have fallen to the ground and stretch his legs into the air that is on the 7
14,7,56,far_01,Und auf der 8 kommt einer der einfach so als Körper so ein langes ähm Ding Ja genau Ja auf der 8.,"And on the 8 one who just comes as a body such a long, um, thing Yes exactly Yes on the 8th."
14,8,57,far_02,Also der der umgefallen ist der ist auf der 1,So the one who fell down he's on the 1
14,8,58,far_07,o.k. dann äh auf der 2 steht so ein runter gebücktes,o.k. then uh on the 2 there's such a downlegged
14,8,59,far_06,Und auf der 3 ist,And on the 3 is
14,8,60,far_08,Und der von der Sekte ist auf der 4 nein nein also,And the one from the sect is on the 4 no no so
14,8,61,far_03,Dann die komische einfach nur der Bollen Der ist auf der 5,Then the funny one just the bollen is on the 5
14,8,62,far_01,Dann der längliche der so Dreiecke hat der ist auf der 6,Then the oblong one of such triangles has it on the 6
14,8,63,far_05,Dann äh der den du mir als ersten nanntest weißt du der schräge der ist auf der 7,Then the one you called me the first time you know the weird one is on the 7
14,8,64,far_04,Dann der mit den gespreizten Beinen ist auf der 8,Then the one with the spread legs is on the 8
14,9,65,far_04,Also der der so die Beine spreizt ist auf der 1,So the one who spreads his legs like that on the 1
14,9,66,far_03,Und der der einfach nur so ganz einfach ist auf der 2,And the one that's just so simple on the 2
14,9,67,far_06,Den den ich als erstes genannt habe der ist auf der 3,The one I called first is on the 3
14,9,68,far_07,Der der sich bückt auf der 4,The one who's busting on the 4
14,9,69,far_08,Die 5 ist der von der Sekte,The 5 is the one of the sect
14,9,70,far_01,Nach kommt der ähm mit den Dreiecken oben,After comes the amm with the triangles above
14,9,71,far_02,Dann der  der umgefallen ist,Then the one who fell down
14,9,72,far_05,Und dann das letzte,And then the last
15,1,1,base_05,o.k. also die die Nummer 1 wäre die Karte die aussieht wie ein Mensch der in die Luft springt und  der rechte Arm hält Also von dir aus gesehen ist es der linke Arm Die Beine sind ein bisschen angespreizt so ein bisschen angewinkelt,o.k. so the number 1 would be the card that looks like a person jumping into the air and holding the right arm So from you it's the left arm The legs are a bit spread out so a bit angled
15,1,2,base_02,Die 2 Figur ähm musst du dir vorstellen wie ein eine Bank die auf der rechten Seite so ein Quadrat hat das auf einer Kannte steht und oben links auf dem Bänkchen musst du dir vorstellen ist ein Dreieckchen das auch auf einer Kannte denn wieder so eine Verbiegung hat,"The 2 figure, um, you have to imagine like a bench that has a square on the right side that is standing on a gate and on the top left of the bench you have to imagine a triangle that has a bend on a gate as well."
15,1,3,base_07,Das 3 Kärtchen musst du dir vorstellen wie ein alter Mann der ein bisschen gebückt ist,The 3 cards you have to imagine like an old man who's a little bit bent
15,1,4,base_04,das 4 Kärtchen musst du dir vorstellen wie ein Hahn. Also ich finde das sieht aus wie ein Hahn hat ein Maul so ein dreieckiges hinten so einen kleinen Schwanz wo die Kante eigentlich die Verlängerung vom Schwanz sein sollte und der Hahn also das was er auf dem Kopf hat ich weiss jetzt gerade nicht mehr wie man dem sagt er steht auf der einen Seite . ja exakt,the 4 card you have to imagine like a rooster. So I find this looks like a rooster has a mouth such a triangular back such a small tail where the edge should actually be the extension of the tail and the rooster so what it has on the head I don't know now just how to tell it it stands on one side . yes exact
15,1,5,base_08,Äh das 5 musst du dir vorstellen wie ein Messdiener der kniet. Mit so einer Schale,You'll have to think of this 5 as a medic who's kneeling with a bowl like that.
