room_num,option_set,target,stage_num,trial_num,rep_num,exclude,exclusion_reason,order_match,condition_id,describer,matchers,trial_id,game_id
1,A;B;C;D;E;F;G;H;I;J;K;L;,B,1,13,2,FALSE,NA,match,1,9,10,253,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,K,1,14,2,FALSE,NA,match,1,9,10,254,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,L,1,15,2,FALSE,NA,match,1,9,10,255,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,G,1,16,2,FALSE,NA,match,1,9,10,256,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,A,1,17,2,FALSE,NA,match,1,9,10,257,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,F,1,18,2,FALSE,NA,match,1,9,10,258,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,J,1,19,2,FALSE,NA,match,1,9,10,259,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,I,1,20,2,FALSE,NA,match,1,9,10,260,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,D,1,21,2,FALSE,NA,match,1,9,10,261,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,C,1,22,2,FALSE,NA,match,1,9,10,262,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,H,1,23,2,FALSE,NA,match,1,9,10,263,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,E,1,24,2,FALSE,NA,match,1,9,10,264,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,K,1,25,3,FALSE,NA,match,1,10,9,265,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,B,1,26,3,FALSE,NA,match,1,10,9,266,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,J,1,27,3,FALSE,NA,match,1,10,9,267,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,C,1,28,3,FALSE,NA,match,1,10,9,268,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,F,1,29,3,FALSE,NA,match,1,10,9,269,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,H,1,30,3,FALSE,NA,match,1,10,9,270,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,E,1,31,3,FALSE,NA,match,1,10,9,271,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,L,1,32,3,FALSE,NA,match,1,10,9,272,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,I,1,33,3,FALSE,NA,match,1,10,9,273,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,A,1,34,3,FALSE,NA,match,1,10,9,274,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,G,1,35,3,FALSE,NA,match,1,10,9,275,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,D,1,36,3,FALSE,NA,match,1,10,9,276,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,K,1,37,4,FALSE,NA,match,1,9,10,277,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,B,1,38,4,FALSE,NA,match,1,9,10,278,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,J,1,39,4,FALSE,NA,match,1,9,10,279,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,A,1,40,4,FALSE,NA,match,1,9,10,280,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,L,1,41,4,FALSE,NA,match,1,9,10,281,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,D,1,42,4,FALSE,NA,match,1,9,10,282,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,I,1,43,4,FALSE,NA,match,1,9,10,283,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,G,1,44,4,FALSE,NA,match,1,9,10,284,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,F,1,45,4,FALSE,NA,match,1,9,10,285,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,E,1,46,4,FALSE,NA,match,1,9,10,286,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,C,1,47,4,FALSE,NA,match,1,9,10,287,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,H,1,48,4,FALSE,NA,match,1,9,10,288,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,B,1,49,5,FALSE,NA,match,1,10,9,289,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,F,1,50,5,FALSE,NA,match,1,10,9,290,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,D,1,51,5,FALSE,NA,match,1,10,9,291,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,J,1,52,5,FALSE,NA,match,1,10,9,292,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,C,1,53,5,FALSE,NA,match,1,10,9,293,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,H,1,54,5,FALSE,NA,match,1,10,9,294,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,E,1,55,5,FALSE,NA,match,1,10,9,295,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,G,1,56,5,FALSE,NA,match,1,10,9,296,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,A,1,57,5,FALSE,NA,match,1,10,9,297,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,I,1,58,5,FALSE,NA,match,1,10,9,298,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,L,1,59,5,FALSE,NA,match,1,10,9,299,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,K,1,60,5,FALSE,NA,match,1,10,9,300,5
1,A;B;C;D;E;F;G;H;I;J;K;L;,H,1,1,1,FALSE,NA,match,1,12,11,301,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,A,1,2,1,FALSE,NA,match,1,12,11,302,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,J,1,3,1,FALSE,NA,match,1,12,11,303,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,B,1,4,1,FALSE,NA,match,1,12,11,304,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,K,1,5,1,FALSE,NA,match,1,12,11,305,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,C,1,6,1,FALSE,NA,match,1,12,11,306,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,F,1,7,1,FALSE,NA,match,1,12,11,307,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,D,1,8,1,FALSE,NA,match,1,12,11,308,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,G,1,9,1,FALSE,NA,match,1,12,11,309,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,L,1,10,1,FALSE,NA,match,1,12,11,310,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,I,1,11,1,FALSE,NA,match,1,12,11,311,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,E,1,12,1,FALSE,NA,match,1,12,11,312,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,I,1,13,2,FALSE,NA,match,1,11,12,313,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,D,1,14,2,FALSE,NA,match,1,11,12,314,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,G,1,15,2,FALSE,NA,match,1,11,12,315,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,K,1,16,2,FALSE,NA,match,1,11,12,316,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,A,1,17,2,FALSE,NA,match,1,11,12,317,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,L,1,18,2,FALSE,NA,match,1,11,12,318,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,F,1,19,2,FALSE,NA,match,1,11,12,319,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,H,1,20,2,FALSE,NA,match,1,11,12,320,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,E,1,21,2,FALSE,NA,match,1,11,12,321,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,J,1,22,2,FALSE,NA,match,1,11,12,322,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,C,1,23,2,FALSE,NA,match,1,11,12,323,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,B,1,24,2,FALSE,NA,match,1,11,12,324,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,L,1,25,3,FALSE,NA,match,1,12,11,325,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,J,1,26,3,FALSE,NA,match,1,12,11,326,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,A,1,27,3,FALSE,NA,match,1,12,11,327,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,K,1,28,3,FALSE,NA,match,1,12,11,328,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,C,1,29,3,FALSE,NA,match,1,12,11,329,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,E,1,30,3,FALSE,NA,match,1,12,11,330,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,B,1,31,3,FALSE,NA,match,1,12,11,331,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,I,1,32,3,FALSE,NA,match,1,12,11,332,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,H,1,33,3,FALSE,NA,match,1,12,11,333,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,D,1,34,3,FALSE,NA,match,1,12,11,334,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,G,1,35,3,FALSE,NA,match,1,12,11,335,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,F,1,36,3,FALSE,NA,match,1,12,11,336,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,B,1,37,4,FALSE,NA,match,1,11,12,337,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,E,1,38,4,FALSE,NA,match,1,11,12,338,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,K,1,39,4,FALSE,NA,match,1,11,12,339,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,F,1,40,4,FALSE,NA,match,1,11,12,340,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,C,1,41,4,FALSE,NA,match,1,11,12,341,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,J,1,42,4,FALSE,NA,match,1,11,12,342,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,I,1,43,4,FALSE,NA,match,1,11,12,343,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,A,1,44,4,FALSE,NA,match,1,11,12,344,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,H,1,45,4,FALSE,NA,match,1,11,12,345,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,G,1,46,4,FALSE,NA,match,1,11,12,346,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,L,1,47,4,FALSE,NA,match,1,11,12,347,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,D,1,48,4,FALSE,NA,match,1,11,12,348,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,A,1,49,5,FALSE,NA,match,1,12,11,349,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,C,1,50,5,FALSE,NA,match,1,12,11,350,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,B,1,51,5,FALSE,NA,match,1,12,11,351,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,G,1,52,5,FALSE,NA,match,1,12,11,352,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,F,1,53,5,FALSE,NA,match,1,12,11,353,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,J,1,54,5,FALSE,NA,match,1,12,11,354,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,D,1,55,5,FALSE,NA,match,1,12,11,355,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,K,1,56,5,FALSE,NA,match,1,12,11,356,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,I,1,57,5,FALSE,NA,match,1,12,11,357,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,L,1,58,5,FALSE,NA,match,1,12,11,358,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,E,1,59,5,FALSE,NA,match,1,12,11,359,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,H,1,60,5,FALSE,NA,match,1,12,11,360,6
1,A;B;C;D;E;F;G;H;I;J;K;L;,K,1,1,1,FALSE,NA,match,1,14,13,361,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,L,1,2,1,FALSE,NA,match,1,14,13,362,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,B,1,3,1,FALSE,NA,match,1,14,13,363,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,J,1,4,1,FALSE,NA,match,1,14,13,364,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,E,1,5,1,FALSE,NA,match,1,14,13,365,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,D,1,6,1,FALSE,NA,match,1,14,13,366,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,H,1,7,1,FALSE,NA,match,1,14,13,367,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,G,1,8,1,FALSE,NA,match,1,14,13,368,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,F,1,9,1,FALSE,NA,match,1,14,13,369,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,A,1,10,1,FALSE,NA,match,1,14,13,370,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,C,1,11,1,FALSE,NA,match,1,14,13,371,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,I,1,12,1,FALSE,NA,match,1,14,13,372,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,L,1,13,2,FALSE,NA,match,1,13,14,373,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,K,1,14,2,FALSE,NA,match,1,13,14,374,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,A,1,15,2,FALSE,NA,match,1,13,14,375,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,D,1,16,2,FALSE,NA,match,1,13,14,376,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,B,1,17,2,FALSE,NA,match,1,13,14,377,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,C,1,18,2,FALSE,NA,match,1,13,14,378,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,E,1,19,2,FALSE,NA,match,1,13,14,379,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,I,1,20,2,FALSE,NA,match,1,13,14,380,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,J,1,21,2,FALSE,NA,match,1,13,14,381,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,F,1,22,2,FALSE,NA,match,1,13,14,382,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,G,1,23,2,FALSE,NA,match,1,13,14,383,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,H,1,24,2,FALSE,NA,match,1,13,14,384,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,I,1,25,3,FALSE,NA,match,1,14,13,385,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,D,1,26,3,FALSE,NA,match,1,14,13,386,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,C,1,27,3,FALSE,NA,match,1,14,13,387,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,B,1,28,3,FALSE,NA,match,1,14,13,388,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,L,1,29,3,FALSE,NA,match,1,14,13,389,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,K,1,30,3,FALSE,NA,match,1,14,13,390,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,H,1,31,3,FALSE,NA,match,1,14,13,391,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,E,1,32,3,FALSE,NA,match,1,14,13,392,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,G,1,33,3,FALSE,NA,match,1,14,13,393,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,J,1,34,3,FALSE,NA,match,1,14,13,394,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,F,1,35,3,FALSE,NA,match,1,14,13,395,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,A,1,36,3,FALSE,NA,match,1,14,13,396,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,D,1,37,4,FALSE,NA,match,1,13,14,397,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,C,1,38,4,FALSE,NA,match,1,13,14,398,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,K,1,39,4,FALSE,NA,match,1,13,14,399,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,A,1,40,4,FALSE,NA,match,1,13,14,400,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,J,1,41,4,FALSE,NA,match,1,13,14,401,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,H,1,42,4,FALSE,NA,match,1,13,14,402,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,G,1,43,4,FALSE,NA,match,1,13,14,403,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,L,1,44,4,FALSE,NA,match,1,13,14,404,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,E,1,45,4,FALSE,NA,match,1,13,14,405,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,B,1,46,4,FALSE,NA,match,1,13,14,406,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,I,1,47,4,FALSE,NA,match,1,13,14,407,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,F,1,48,4,FALSE,NA,match,1,13,14,408,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,I,1,49,5,FALSE,NA,match,1,14,13,409,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,D,1,50,5,FALSE,NA,match,1,14,13,410,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,L,1,51,5,FALSE,NA,match,1,14,13,411,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,G,1,52,5,FALSE,NA,match,1,14,13,412,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,F,1,53,5,FALSE,NA,match,1,14,13,413,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,E,1,54,5,FALSE,NA,match,1,14,13,414,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,A,1,55,5,FALSE,NA,match,1,14,13,415,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,K,1,56,5,FALSE,NA,match,1,14,13,416,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,J,1,57,5,FALSE,NA,match,1,14,13,417,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,B,1,58,5,FALSE,NA,match,1,14,13,418,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,C,1,59,5,FALSE,NA,match,1,14,13,419,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,H,1,60,5,FALSE,NA,match,1,14,13,420,7
1,A;B;C;D;E;F;G;H;I;J;K;L;,K,1,1,1,FALSE,NA,match,1,16,15,421,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,I,1,2,1,FALSE,NA,match,1,16,15,422,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,G,1,3,1,FALSE,NA,match,1,16,15,423,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,A,1,4,1,FALSE,NA,match,1,16,15,424,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,C,1,5,1,FALSE,NA,match,1,16,15,425,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,D,1,6,1,FALSE,NA,match,1,16,15,426,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,H,1,7,1,FALSE,NA,match,1,16,15,427,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,E,1,8,1,FALSE,NA,match,1,16,15,428,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,J,1,9,1,FALSE,NA,match,1,16,15,429,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,B,1,10,1,FALSE,NA,match,1,16,15,430,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,F,1,11,1,FALSE,NA,match,1,16,15,431,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,L,1,12,1,FALSE,NA,match,1,16,15,432,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,H,1,13,2,FALSE,NA,match,1,15,16,433,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,G,1,14,2,FALSE,NA,match,1,15,16,434,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,I,1,15,2,FALSE,NA,match,1,15,16,435,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,A,1,16,2,FALSE,NA,match,1,15,16,436,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,C,1,17,2,FALSE,NA,match,1,15,16,437,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,K,1,18,2,FALSE,NA,match,1,15,16,438,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,B,1,19,2,FALSE,NA,match,1,15,16,439,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,F,1,20,2,FALSE,NA,match,1,15,16,440,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,D,1,21,2,FALSE,NA,match,1,15,16,441,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,J,1,22,2,FALSE,NA,match,1,15,16,442,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,E,1,23,2,FALSE,NA,match,1,15,16,443,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,L,1,24,2,FALSE,NA,match,1,15,16,444,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,I,1,25,3,FALSE,NA,match,1,16,15,445,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,L,1,26,3,FALSE,NA,match,1,16,15,446,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,C,1,27,3,FALSE,NA,match,1,16,15,447,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,A,1,28,3,FALSE,NA,match,1,16,15,448,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,G,1,29,3,FALSE,NA,match,1,16,15,449,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,J,1,30,3,FALSE,NA,match,1,16,15,450,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,H,1,31,3,FALSE,NA,match,1,16,15,451,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,K,1,32,3,FALSE,NA,match,1,16,15,452,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,D,1,33,3,FALSE,NA,match,1,16,15,453,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,B,1,34,3,FALSE,NA,match,1,16,15,454,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,E,1,35,3,FALSE,NA,match,1,16,15,455,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,F,1,36,3,FALSE,NA,match,1,16,15,456,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,H,1,37,4,FALSE,NA,match,1,15,16,457,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,A,1,38,4,FALSE,NA,match,1,15,16,458,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,G,1,39,4,FALSE,NA,match,1,15,16,459,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,D,1,40,4,FALSE,NA,match,1,15,16,460,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,B,1,41,4,FALSE,NA,match,1,15,16,461,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,E,1,42,4,FALSE,NA,match,1,15,16,462,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,C,1,43,4,FALSE,NA,match,1,15,16,463,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,J,1,44,4,FALSE,NA,match,1,15,16,464,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,I,1,45,4,FALSE,NA,match,1,15,16,465,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,F,1,46,4,FALSE,NA,match,1,15,16,466,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,L,1,47,4,FALSE,NA,match,1,15,16,467,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,K,1,48,4,FALSE,NA,match,1,15,16,468,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,K,1,49,5,FALSE,NA,match,1,16,15,469,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,J,1,50,5,FALSE,NA,match,1,16,15,470,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,E,1,51,5,FALSE,NA,match,1,16,15,471,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,F,1,52,5,FALSE,NA,match,1,16,15,472,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,B,1,53,5,FALSE,NA,match,1,16,15,473,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,A,1,54,5,FALSE,NA,match,1,16,15,474,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,C,1,55,5,FALSE,NA,match,1,16,15,475,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,I,1,56,5,FALSE,NA,match,1,16,15,476,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,D,1,57,5,FALSE,NA,match,1,16,15,477,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,H,1,58,5,FALSE,NA,match,1,16,15,478,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,G,1,59,5,FALSE,NA,match,1,16,15,479,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,L,1,60,5,FALSE,NA,match,1,16,15,480,8
1,A;B;C;D;E;F;G;H;I;J;K;L;,L,1,1,1,FALSE,NA,match,1,18,17,481,9
1,A;B;C;D;E;F;G;H;I;J;K;L;,H,1,2,1,FALSE,NA,match,1,18,17,482,9
1,A;B;C;D;E;F;G;H;I;J;K;L;,A,1,3,1,FALSE,NA,match,1,18,17,483,9
1,A;B;C;D;E;F;G;H;I;J;K;L;,F,1,4,1,FALSE,NA,match,1,18,17,484,9
1,A;B;C;D;E;F;G;H;I;J;K;L;,C,1,5,1,FALSE,NA,match,1,18,17,485,9
1,A;B;C;D;E;F;G;H;I;J;K;L;,B,1,6,1,FALSE,NA,match,1,18,17,486,9
1,A;B;C;D;E;F;G;H;I;J;K;L;,G,1,7,1,FALSE,NA,match,1,18,17,487,9
1,A;B;C;D;E;F;G;H;I;J;K;L;,E,1,8,1,FALSE,NA,match,1,18,17,488,9
1,A;B;C;D;E;F;G;H;I;J;K;L;,D,1,9,1,FALSE,NA,match,1,18,17,489,9
1,A;B;C;D;E;F;G;H;I;J;K;L;,K,1,10,1,FALSE,NA,match,1,18,17,490,9
1,A;B;C;D;E;F;G;H;I;J;K;L;,J,1,11,1,FALSE,NA,match,1,18,17,491,9
1,A;B;C;D;E;F;G;H;I;J;K;L;,I,1,12,1,FALSE,NA,match,1,18,17,492,9
1,A;B;C;D;E;F;G;H;I;J;K;L;,F,1,13,2,FALSE,NA,match,1,17,18,493,9
1,A;B;C;D;E;F;G;H;I;J;K;L;,G,1,14,2,FALSE,NA,match,1,17,18,494,9
1,A;B;C;D;E;F;G;H;I;J;K;L;,A,1,15,2,FALSE,NA,match,1,17,18,495,9
1,A;B;C;D;E;F;G;H;I;J;K;L;,H,1,16,2,FALSE,NA,match,1,17,18,496,9
1,A;B;C;D;E;F;G;H;I;J;K;L;,C,1,17,2,FALSE,NA,match,1,17,18,497,9
1,A;B;C;D;E;F;G;H;I;J;K;L;,D,1,18,2,FALSE,NA,match,1,17,18,498,9
1,A;B;C;D;E;F;G;H;I;J;K;L;,I,1,19,2,FALSE,NA,match,1,17,18,499,9
1,A;B;C;D;E;F;G;H;I;J;K;L;,J,1,20,2,FALSE,NA,match,1,17,18,500,9
1,A;B;C;D;E;F;G;H;I;J;K;L;,E,1,21,2,FALSE,NA,match,1,17,18,501,9
1,A;B;C;D;E;F;G;H;I;J;K;L;,K,1,22,2,FALSE,NA,match,1,17,18,502,9
1,A;B;C;D;E;F;G;H;I;J;K;L;,B,1,23,2,FALSE,NA,match,1,17,18,503,9
1,A;B;C;D;E;F;G;H;I;J;K;L;,L,1,24,2,FALSE,NA,match,1,17,18,504,9
1,A;B;C;D;E;F;G;H;I;J;K;L;,A,1,25,3,FALSE,NA,match,1,18,17,505,9
