paper_id,experiment_id,game_id,player_id,trial_num,rep_num,role,target_id,message_num,message,choice_id,time_to_choice,option_set,group_size,structure
hawkins2021_respectthecode,network,cB6MesaW8Y3aHmFHp,bqH3zYnsBEv4LcwcX,15,4,describer,F,1,Sad human,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cB6MesaW8Y3aHmFHp,bqH3zYnsBEv4LcwcX,31,8,describer,G,1,dancing human,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cB6MesaW8Y3aHmFHp,ZyYRxos7ZSot85oiT,31,8,describer,F,1,sitting down,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cB6MesaW8Y3aHmFHp,ZyYRxos7ZSot85oiT,47,12,describer,G,1,dancing,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cB6MesaW8Y3aHmFHp,eBFt3mn58KLn6fM2R,47,12,describer,E,1,bunny ears,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cB6MesaW8Y3aHmFHp,eBFt3mn58KLn6fM2R,16,4,describer,E,1,it's the bunny ears one,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cB6MesaW8Y3aHmFHp,bqH3zYnsBEv4LcwcX,16,4,describer,G,1,"Dancing human, nice",NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cB6MesaW8Y3aHmFHp,bqH3zYnsBEv4LcwcX,32,8,describer,H,1,simple figure,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cB6MesaW8Y3aHmFHp,ZyYRxos7ZSot85oiT,32,8,describer,H,1,"simple one, tall object",NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cB6MesaW8Y3aHmFHp,ZyYRxos7ZSot85oiT,48,12,describer,H,1,simple one,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cB6MesaW8Y3aHmFHp,eBFt3mn58KLn6fM2R,48,12,describer,G,1,dancing jumping one,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,EiGsis3ca2vX9QLpE,1,1,describer,G,1,the one that does not look like a person,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,EiGsis3ca2vX9QLpE,17,5,describer,G,1,is the weird thing that dosnt look like a person,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,rQDvXHhRzEAAGu52K,17,5,describer,F,1,that thing that looks like sitting person with no ears,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,EiGsis3ca2vX9QLpE,33,9,describer,F,1,the one that look like a person sitting with no ears,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,ZSJyxZ5G9927jrcXR,33,9,describer,E,1,with ears,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,EiGsis3ca2vX9QLpE,2,1,describer,E,1,the one that look like a person that has two ears,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,Qu3W23ScTXpnfWBH6,2,1,describer,F,1,"sitting down, no arms",NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,EiGsis3ca2vX9QLpE,18,5,describer,H,1,the one that look like a person standing,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,rQDvXHhRzEAAGu52K,18,5,describer,G,1,that weird thing that doesnt look like human,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,EiGsis3ca2vX9QLpE,34,9,describer,G,1,the weird one that does not look like a person,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,ZSJyxZ5G9927jrcXR,34,9,describer,G,1,"with arms, looks like its running",NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,EiGsis3ca2vX9QLpE,3,1,describer,F,1,the person that its sitting again,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,Qu3W23ScTXpnfWBH6,3,1,describer,H,1,"no arms, no bunny ears",NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,EiGsis3ca2vX9QLpE,19,5,describer,F,1,the one that looks like a person sitting with no ears,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,rQDvXHhRzEAAGu52K,19,5,describer,E,1,sitting person WITH ears,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,EiGsis3ca2vX9QLpE,35,9,describer,H,1,the person standing,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,ZSJyxZ5G9927jrcXR,35,9,describer,F,1,"sitting, with legs, no ears",NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,EiGsis3ca2vX9QLpE,4,1,describer,H,1,looks like a person standing,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,Qu3W23ScTXpnfWBH6,4,1,describer,E,1,has bunny ears sitting down,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,EiGsis3ca2vX9QLpE,20,5,describer,E,1,person sitting WITH ears,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,rQDvXHhRzEAAGu52K,20,5,describer,H,1,standing person,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,EiGsis3ca2vX9QLpE,36,9,describer,E,1,sitting with ears,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,ZSJyxZ5G9927jrcXR,36,9,describer,H,1,"no legs, no arms",NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,rQDvXHhRzEAAGu52K,5,2,describer,F,1,sitting person with no ears,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,ZSJyxZ5G9927jrcXR,5,2,describer,G,1,with arms,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,ZSJyxZ5G9927jrcXR,21,6,describer,F,1,"sitting, no ears",NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,Qu3W23ScTXpnfWBH6,21,6,describer,F,1,dude sitting down with no ears,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,Qu3W23ScTXpnfWBH6,37,10,describer,E,1,bunny ears,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,rQDvXHhRzEAAGu52K,37,10,describer,F,1,NO ears sitting,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,ZSJyxZ5G9927jrcXR,22,6,describer,E,1,has ears,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,Qu3W23ScTXpnfWBH6,22,6,describer,E,1,dude with the bunny ears,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,Qu3W23ScTXpnfWBH6,38,10,describer,F,1,sitting down with legs,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,rQDvXHhRzEAAGu52K,38,10,describer,G,1,weird running thing,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,rQDvXHhRzEAAGu52K,7,2,describer,H,1,standing person,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,ZSJyxZ5G9927jrcXR,7,2,describer,H,1,"no arms and no bunny ears, not sitting",NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,ZSJyxZ5G9927jrcXR,23,6,describer,H,1,"no legs, no arms, standing",NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,Qu3W23ScTXpnfWBH6,23,6,describer,G,1,homie with the arms flying away,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,Qu3W23ScTXpnfWBH6,39,10,describer,H,1,dude thats standing up,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,rQDvXHhRzEAAGu52K,39,10,describer,E,1,bunny ears,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,rQDvXHhRzEAAGu52K,8,2,describer,G,1,not a person,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,ZSJyxZ5G9927jrcXR,8,2,describer,F,1,"sitting, no arms",NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,ZSJyxZ5G9927jrcXR,24,6,describer,G,1,the weird one,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,Qu3W23ScTXpnfWBH6,24,6,describer,H,1,no arms no legs looking up,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,Qu3W23ScTXpnfWBH6,40,10,describer,G,1,weird looking thing,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,rQDvXHhRzEAAGu52K,40,10,describer,H,1,no arms no legs,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,EiGsis3ca2vX9QLpE,9,3,describer,H,1,standing person,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,Qu3W23ScTXpnfWBH6,9,3,describer,G,1,has arms,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,EiGsis3ca2vX9QLpE,25,7,describer,H,1,standing,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,rQDvXHhRzEAAGu52K,25,7,describer,E,1,bunny,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,EiGsis3ca2vX9QLpE,41,11,describer,H,1,standing one,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,ZSJyxZ5G9927jrcXR,41,11,describer,H,1,no legs no arms,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,EiGsis3ca2vX9QLpE,10,3,describer,F,1,sitting persin no ears,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,Qu3W23ScTXpnfWBH6,10,3,describer,F,1,"no arms sitting down, no bunny ears",NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,EiGsis3ca2vX9QLpE,26,7,describer,F,1,the one sitting no ears,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,rQDvXHhRzEAAGu52K,26,7,describer,H,1,no arms looking up,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,EiGsis3ca2vX9QLpE,42,11,describer,E,1,bunny ears,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,ZSJyxZ5G9927jrcXR,42,11,describer,E,1,bunny ears,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,EiGsis3ca2vX9QLpE,11,3,describer,E,1,sitting person with ears,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,Qu3W23ScTXpnfWBH6,11,3,describer,E,1,bunny ears,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,EiGsis3ca2vX9QLpE,27,7,describer,G,1,weird one,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,rQDvXHhRzEAAGu52K,27,7,describer,G,1,"weird thing, that weird thing, what",NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,EiGsis3ca2vX9QLpE,43,11,describer,G,1,weird one,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,ZSJyxZ5G9927jrcXR,43,11,describer,F,1,"sitting, no ears",NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,EiGsis3ca2vX9QLpE,12,3,describer,G,1,weird thing,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,Qu3W23ScTXpnfWBH6,12,3,describer,H,1,"no arms no legs, looking up",NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,EiGsis3ca2vX9QLpE,28,7,describer,E,1,sitting with ears,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,rQDvXHhRzEAAGu52K,28,7,describer,F,1,sitting NO ears,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,EiGsis3ca2vX9QLpE,44,11,describer,F,1,sitting no ears,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,ZSJyxZ5G9927jrcXR,44,11,describer,G,1,"weird, running",NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,rQDvXHhRzEAAGu52K,13,4,describer,H,1,standing person,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,ZSJyxZ5G9927jrcXR,13,4,describer,G,1,has arms,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,ZSJyxZ5G9927jrcXR,29,8,describer,G,1,weird one,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,Qu3W23ScTXpnfWBH6,29,8,describer,G,1,that weird thing,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,Qu3W23ScTXpnfWBH6,45,12,describer,H,1,standing up,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,rQDvXHhRzEAAGu52K,45,12,describer,G,1,weird running,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,rQDvXHhRzEAAGu52K,14,4,describer,E,1,sitting with ears,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,ZSJyxZ5G9927jrcXR,14,4,describer,E,1,bunny ears,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,ZSJyxZ5G9927jrcXR,30,8,describer,F,1,"sitting, no ears",NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,Qu3W23ScTXpnfWBH6,30,8,describer,E,1,bunny ears,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,Qu3W23ScTXpnfWBH6,46,12,describer,E,1,bunny ears,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,rQDvXHhRzEAAGu52K,46,12,describer,E,1,bunny,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,rQDvXHhRzEAAGu52K,15,4,describer,G,1,weird thing,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,ZSJyxZ5G9927jrcXR,15,4,describer,F,1,"sitting down, has legs",NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,ZSJyxZ5G9927jrcXR,31,8,describer,E,1,"sitting, with ears",NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,Qu3W23ScTXpnfWBH6,31,8,describer,H,1,no arms no legs looking up,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,Qu3W23ScTXpnfWBH6,47,12,describer,F,1,sitting no ears,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,rQDvXHhRzEAAGu52K,47,12,describer,F,1,sitting no ears,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,rQDvXHhRzEAAGu52K,16,4,describer,F,1,sitting no ears,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,ZSJyxZ5G9927jrcXR,16,4,describer,H,1,no legs no arms,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,ZSJyxZ5G9927jrcXR,32,8,describer,H,1,"no arms, no legs",NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,Qu3W23ScTXpnfWBH6,32,8,describer,F,1,dude that has legs looking up sitting,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,Qu3W23ScTXpnfWBH6,48,12,describer,G,1,weird one,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,CbjGXYiEYK62c59ta,rQDvXHhRzEAAGu52K,48,12,describer,H,1,no arms no legs thanks,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,5DC2WsGji9n2GFJbt,1,1,describer,E,1,"so, The object looks like, sad bunny, sitting",NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,8ALKyt78tFfcichK5,1,1,describer,E,1,"The thing is like people facing right direction, with windmills like hat",NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,5DC2WsGji9n2GFJbt,17,5,describer,G,1,dancing woman,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,s8yg6tepLJ69GuzxQ,17,5,describer,H,1,"legless man, hi, legless armless, like he's trapped in something",NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,5DC2WsGji9n2GFJbt,33,9,describer,G,1,dancing woman,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,n2YifJ8rKzFZHWFnE,33,9,describer,F,1,man sitting facing left,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,5DC2WsGji9n2GFJbt,18,5,describer,F,1,"sad man sitting, without ears",NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,s8yg6tepLJ69GuzxQ,18,5,describer,G,1,"dancing woman, ty u2",NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,5DC2WsGji9n2GFJbt,34,9,describer,H,1,legless man,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,n2YifJ8rKzFZHWFnE,34,9,describer,E,1,"man sitting facing right´, with bunny ears",NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,5DC2WsGji9n2GFJbt,3,1,describer,H,1,"like a man, in a cocoon, i dont know, man wrapped in something, yes",NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,8ALKyt78tFfcichK5,3,1,describer,G,1,"its the one facing right, with hands on top, like someone dancing",NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,5DC2WsGji9n2GFJbt,19,5,describer,E,1,sad bunny,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,s8yg6tepLJ69GuzxQ,19,5,describer,E,1,bunny,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,5DC2WsGji9n2GFJbt,35,9,describer,F,1,sad man,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,n2YifJ8rKzFZHWFnE,35,9,describer,G,1,dancing emoji,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,5DC2WsGji9n2GFJbt,4,1,describer,F,1,"sad man, sitting, good job",NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,8ALKyt78tFfcichK5,4,1,describer,F,1,"the one facing left, sitting",NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,5DC2WsGji9n2GFJbt,20,5,describer,H,1,legless man,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,s8yg6tepLJ69GuzxQ,20,5,describer,F,1,sad man sitting,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,5DC2WsGji9n2GFJbt,36,9,describer,E,1,sad bunny,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,n2YifJ8rKzFZHWFnE,36,9,describer,H,1,legless man,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,s8yg6tepLJ69GuzxQ,5,2,describer,H,1,"hm what happened, did it bug, whatever",NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,n2YifJ8rKzFZHWFnE,5,2,describer,G,1,"dancing emoji,",NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,n2YifJ8rKzFZHWFnE,21,6,describer,H,1,"legless man, why so slow",NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,8ALKyt78tFfcichK5,21,6,describer,F,1,"sad man facing left, the app is buggy, yea",NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,8ALKyt78tFfcichK5,37,10,describer,F,1,sad man,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,s8yg6tepLJ69GuzxQ,37,10,describer,E,1,Bunny,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,n2YifJ8rKzFZHWFnE,22,6,describer,G,1,dancing emoji,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,8ALKyt78tFfcichK5,22,6,describer,G,1,"dancing emoji, yes",NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,8ALKyt78tFfcichK5,38,10,describer,E,1,bunny,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,s8yg6tepLJ69GuzxQ,38,10,describer,F,1,Sitting man facing left,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,s8yg6tepLJ69GuzxQ,7,2,describer,E,1,bunny,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,n2YifJ8rKzFZHWFnE,7,2,describer,H,1,"the alphabet letter, i",NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,n2YifJ8rKzFZHWFnE,23,6,describer,E,1,sad bunny,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,8ALKyt78tFfcichK5,23,6,describer,H,1,"legless man, or alphabet i",NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,8ALKyt78tFfcichK5,39,10,describer,H,1,legless,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,s8yg6tepLJ69GuzxQ,39,10,describer,H,1,Legless man,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,s8yg6tepLJ69GuzxQ,8,2,describer,G,1,woman dancing,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,n2YifJ8rKzFZHWFnE,8,2,describer,E,1,sitting looking to the right,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,n2YifJ8rKzFZHWFnE,24,6,describer,F,1,sad man,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,8ALKyt78tFfcichK5,24,6,describer,E,1,bunny,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,8ALKyt78tFfcichK5,40,10,describer,G,1,"dancing,",NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,s8yg6tepLJ69GuzxQ,40,10,describer,G,1,Dancing emoji,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,5DC2WsGji9n2GFJbt,9,3,describer,F,1,sitting man,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,8ALKyt78tFfcichK5,9,3,describer,G,1,"dancing emoji, the other pairs so slow",NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,5DC2WsGji9n2GFJbt,25,7,describer,H,1,legless,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,s8yg6tepLJ69GuzxQ,25,7,describer,H,1,"legless, or i",NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,5DC2WsGji9n2GFJbt,41,11,describer,G,1,dancing,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,n2YifJ8rKzFZHWFnE,41,11,describer,F,1,sitting man looking left,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,5DC2WsGji9n2GFJbt,10,3,describer,E,1,bunny,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,8ALKyt78tFfcichK5,10,3,describer,H,1,alphabet i,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,5DC2WsGji9n2GFJbt,26,7,describer,E,1,bunny,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,s8yg6tepLJ69GuzxQ,26,7,describer,E,1,bunny,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,5DC2WsGji9n2GFJbt,42,11,describer,E,1,bunny,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,n2YifJ8rKzFZHWFnE,42,11,describer,E,1,bunny,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,5DC2WsGji9n2GFJbt,11,3,describer,G,1,woman,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,8ALKyt78tFfcichK5,11,3,describer,F,1,"facing left, why is this buggy, lol",NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,5DC2WsGji9n2GFJbt,27,7,describer,G,1,dancing woman,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,s8yg6tepLJ69GuzxQ,27,7,describer,G,1,Dancing woman,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,5DC2WsGji9n2GFJbt,43,11,describer,F,1,sad man,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,n2YifJ8rKzFZHWFnE,43,11,describer,G,1,dancing emoji,NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,5DC2WsGji9n2GFJbt,12,3,describer,H,1,"arent pictures supposed to change, legless man",NA,NA,,4,pairs-network
hawkins2021_respectthecode,network,cGNuegcWYpFzhERdS,8ALKyt78tFfcichK5,12,3,describer,E,1,"sitting, face right",NA,NA,,4,pairs-network
