player_id,game_id,gender,age,native_language,race,education
C45tr5mBwvnj5M85x,wsM8tvwgs3zAMw2zq,male,36,English,White,bachelor
rYkWA8J7xxMZ5eTnC,AhoLfcopLZfAA6m2t,female,53,English,White,bachelor
ShSqJbCyrwxnEmfm8,AhoLfcopLZfAA6m2t,male,53,English,White,bachelor
qkgQuw97t5Kekd2ae,AhoLfcopLZfAA6m2t,male,47,English,White,bachelor
K57QK5idufp4KSrGw,AhoLfcopLZfAA6m2t,female,31,Hungarian/English,White,master
MPRFwofZaCYbpLaij,AhoLfcopLZfAA6m2t,female,49,English,White,master
ohxQes65QyHePPSrr,NA,nonbinary,27,English,White,someCollege
eGsy3QuvsvYTWRH5J,NA,male,68,English,White,someCollege
YnC9uncWH5p8Grsa2,NA,male,33,English,White Hispanic,bachelor
W4ZFcmEDeSnYPAyDe,NA,female,60,English,White,bachelor
RdnZcBaQ5f842qfsw,NA,female,50,English,Asian,bachelor
6pMbkp4YeXJS7CCNm,wsM8tvwgs3zAMw2zq,male,41,English,White,highSchool
GGo4CYxWJdgLNJXX2,NA,male,32,English,White,bachelor
j7ghgGntCsr7m9JiD,AhoLfcopLZfAA6m2t,male,26,English,White,bachelor
CqmuT8HABP7hRw3Wq,NA,male,41,English,Asian,master
KHPRPsqcpxsHv2Std,stMAcJkdy6jurPNmd,female,20,English,White,someCollege
RsfNroEpqu6N7Mwzf,stMAcJkdy6jurPNmd,female,37,Scottish,White,bachelor
Bff9J3zv4kAQZkbeA,stMAcJkdy6jurPNmd,NA,NA,NA,NA,NA
LrPfpyfzgfW5CFvLS,stMAcJkdy6jurPNmd,male,22,English,White,master
8MTTfRn9uPvJSxTGp,stMAcJkdy6jurPNmd,female,28,English,White,bachelor
LJNFiZT4Gyyi7Cxhq,stMAcJkdy6jurPNmd,male,28,English,White,someCollege
LumBRLm9x9RQRNoEL,yHD3J9Xxvxban4YCS,female,33,English,White,bachelor
qWB5sC8LNcD7AHLsY,yHD3J9Xxvxban4YCS,female,26,English,White,bachelor
NK2iZeiN4utKhC3DX,yHD3J9Xxvxban4YCS,male,35,English,White,bachelor
RMswBY8JCYxM5jd9z,yHD3J9Xxvxban4YCS,male,34,English,White,someCollege
dvECmHKexGEkBpCch,yHD3J9Xxvxban4YCS,female,32,English,White,someCollege
ka8QTnsPhky3G9vaw,yHD3J9Xxvxban4YCS,male,21,English,White,someCollege
34xLSnBRNFhypvHQB,7iF9MxsD2YYEcq3uq,male,33,English,White,bachelor
SpSp42ZaBDB3pmoEx,7iF9MxsD2YYEcq3uq,female,24,English,Asian,bachelor
uZy2eXNCDzSfdNMY5,7iF9MxsD2YYEcq3uq,female,31,English,White Native American,someCollege
TTXnda8A2jgtmwufE,7iF9MxsD2YYEcq3uq,female,24,English,White,bachelor
knxidzQ9B4Qf4xv94,7iF9MxsD2YYEcq3uq,male,58,English,White Pacific Islander,bachelor
v7mArTXRTqKrndoDF,7iF9MxsD2YYEcq3uq,female,34,English,White,bachelor
hJDSetAvyDD2KMgzj,3AkQAYjgybC5xKfov,male,32,English,White,bachelor
x6LCLKcGHyqH7LAjn,3AkQAYjgybC5xKfov,female,33,English,White,someCollege
D4Qs3dPH4woAmLper,3AkQAYjgybC5xKfov,male,26,English,White,bachelor
bWKzgWeWGHFSJAP2s,3AkQAYjgybC5xKfov,female,31,English,White,bachelor
NwCFNkGxhxB987HBz,3AkQAYjgybC5xKfov,male,38,English,White,highSchool
GcS94NqqyydhH2D2T,3AkQAYjgybC5xKfov,male,31,English,White,bachelor
t7qhGx4KeoNAa7Ro7,jqbckBkDqPTfmnAmt,female,58,English,White,highSchool
YWF8Br6zPBWgqJCG9,A4brqNjQNBqdGppGm,male,42,English,White,bachelor
ivp27AKLo59PY7BGY,A4brqNjQNBqdGppGm,female,32,English,White,master
v739tzAScRXTkdrLL,jqbckBkDqPTfmnAmt,female,39,English,White,highSchool
CZjMnJYPjT9hJfLob,jqbckBkDqPTfmnAmt,male,52,English,White,bachelor
YJnnmhR57kqsvT7jm,A4brqNjQNBqdGppGm,male,39,English,White,bachelor
9usZ8Fu9uhcZPcYmD,A4brqNjQNBqdGppGm,female,29,English,White,bachelor
fCPet7jJtvBsJEcJt,A4brqNjQNBqdGppGm,male,41,English,White,bachelor
pMtHo7WxWotTEYE9e,jqbckBkDqPTfmnAmt,male,32,English,White,someCollege
2HftqSZWWd5QL4eag,jqbckBkDqPTfmnAmt,female,48,English,White,bachelor
YQA28oL4e96JjQLKx,jqbckBkDqPTfmnAmt,female,35,English,White,someCollege
dzpfBGMsX725DrGgS,A4brqNjQNBqdGppGm,female,38,English,White,bachelor
Jq22sb7BHehXXntkS,eak4aBM9swLfnmFWh,male,51,English,White,someCollege
Md6Gc6FXhQc7JLqqs,eak4aBM9swLfnmFWh,female,39,English,White,someCollege
dEkxadNo3o78mzYos,eak4aBM9swLfnmFWh,nonbinary,31,English,White,master
4rotLbtk2ZdLyQZAD,eak4aBM9swLfnmFWh,male,28,English,White,someCollege
KeYz8BHzi6B46KLJu,eak4aBM9swLfnmFWh,female,55,English,White,master
tCXPwTazMiWoDPRxA,eak4aBM9swLfnmFWh,male,50,English,White,master
xHbcBCmnhjZonGDnw,2yTRgeWp8WH65rQQq,female,46,English,White,someCollege
qYBRmoNdiWY9aFSwW,2yTRgeWp8WH65rQQq,male,32,English,Asian,highSchool
6orNN6e8XB9vh277r,2yTRgeWp8WH65rQQq,female,33,English,White,someCollege
fghzzJwxDiysENmzu,2yTRgeWp8WH65rQQq,female,55,English,White Asian,bachelor
WaYui7sch79z2hjfN,2yTRgeWp8WH65rQQq,female,26,English,White,bachelor
ij5MEBTXzQKLmLSqb,2yTRgeWp8WH65rQQq,male,30,English,Black Asian,highSchool
nmHXPxyCH8CWM2jP9,emW2xYKfguGYpC6sY,male,47,English,Black,bachelor
ze8AHQrgFuaxgC3KS,emW2xYKfguGYpC6sY,female,66,English,White,highSchool
DF9yFtKHN6i93p3nY,emW2xYKfguGYpC6sY,male,29,English,Asian,master
YubyupikCMLLvWk3k,oXTMu3q59e3nffGz3,male,25,English,Asian,master
9SLZJ9XxkEHuEKx2Q,emW2xYKfguGYpC6sY,female,29,English,Asian,master
zQ7AHb9SZbi5hCYoT,emW2xYKfguGYpC6sY,female,28,English,Black,bachelor
oHLpenGYnu22To7CJ,oXTMu3q59e3nffGz3,male,41,English,White Native American,someCollege
wXpDHE9b42npPyMa4,oXTMu3q59e3nffGz3,male,52,English,White,someCollege
TTsmeMeJ8oi35hh2E,oXTMu3q59e3nffGz3,female,32,English,White,bachelor
eWYZbqHQGWcu5nGrq,emW2xYKfguGYpC6sY,nonbinary,34,English,White,bachelor
LTS4YALfJnHNGsMfu,oXTMu3q59e3nffGz3,male,57,English,White,bachelor
wxCwZoiym9EZwW5nv,oXTMu3q59e3nffGz3,female,37,English,White,master
YiDzuDyZdYqfo7p9D,NA,male,30,English,White,bachelor
imktxRWGmLZggEPpw,93veKnFJ5opKn4uDg,male,53,English,White,someCollege
qkYQEy4pcfQq2JQNM,93veKnFJ5opKn4uDg,female,49,English,White,master
ber2cyTGrn8AypTDi,93veKnFJ5opKn4uDg,female,33,English,Black,bachelor
kC4dakn5W4f8N58mm,93veKnFJ5opKn4uDg,female,21,English,Black,highSchool
tRX6qFQMvrPQ6cJRY,93veKnFJ5opKn4uDg,male,64,English,White,master
s3dxg4tXM5Rv9CC3h,93veKnFJ5opKn4uDg,male,46,English,White,highSchool
62hdtatPoTPryWMMY,acL8Dhxe4PDAn42od,male,37,English,White,bachelor
dsSQPa7CdRfAk5fn8,acL8Dhxe4PDAn42od,female,64,English,White,bachelor
jtbZ4XfDnEkv55ut4,acL8Dhxe4PDAn42od,male,29,English,White,master
k7XADXDMS42anGm3m,acL8Dhxe4PDAn42od,male,27,English,Asian,master
FXYXhnXqQw4DFh5eo,acL8Dhxe4PDAn42od,male,28,English,White,highSchool
JfQgoDnAWtErQsWxz,acL8Dhxe4PDAn42od,female,39,English,Black,bachelor
ASHgKQwSFNZHvxMq7,qvcePeQSJ7k2HTcJt,female,32,English,White,bachelor
yhGXQ4dtFhEMQEsK5,qvcePeQSJ7k2HTcJt,female,23,English,White,master
z6Qy3aEScCTeSH9ox,qvcePeQSJ7k2HTcJt,male,42,English,White,someCollege
urKgEJbrQQNHGiNrd,qvcePeQSJ7k2HTcJt,female,20,English,Asian,someCollege
cJc2Q44cqbBLx8Xd6,qvcePeQSJ7k2HTcJt,female,21,English,Black,bachelor
arByDDp6uQRRyQPdZ,qvcePeQSJ7k2HTcJt,male,37,English,White,bachelor
Gp6brrd7obJTAq5ar,MyRbvfzsvHgTGSNRY,male,38,English,White,bachelor
RTkHM8qMHxnEMz2BZ,MyRbvfzsvHgTGSNRY,female,40,English,White,someCollege
XaZJLnAoSC7dLqJwd,MyRbvfzsvHgTGSNRY,female,48,English,White,master
kmwgvC28whEN6kQ8T,MyRbvfzsvHgTGSNRY,male,47,English,White,bachelor
3jsYYwLiMPTfjohSG,MyRbvfzsvHgTGSNRY,male,57,English,White,someCollege
GqKpYNiW2MfTGTTbN,MyRbvfzsvHgTGSNRY,male,43,English,White,someCollege
ZA2Xp2uH8MwnfGknA,uBEeQNkPmETCWMFi8,female,26,English,White,highSchool
eHgnYSqXkkkmbg6Bj,uBEeQNkPmETCWMFi8,male,34,English (U.K.),White,someCollege
CfyfwSQwLa6nN5D6y,uBEeQNkPmETCWMFi8,female,64,English,White,highSchool
hQjMxKbswJv5jZSoe,uBEeQNkPmETCWMFi8,female,57,English,White,master
nvGtQ5sNc5N23Jxra,uBEeQNkPmETCWMFi8,female,52,English,White,someCollege
y3boqLqAxGBPGi9n3,uBEeQNkPmETCWMFi8,female,31,English,Black,bachelor
AqroxQcEFaGYvSXcK,NA,male,19,English,Asian,someCollege
8EtzDGtxpchtoMmvu,rHhNxKwZ5tqhMuiAF,male,20,English,White,highSchool
FavLJQrT3u2zqtypC,rHhNxKwZ5tqhMuiAF,male,28,English,White,bachelor
mNQPANYLNyhJbBNjc,rHhNxKwZ5tqhMuiAF,male,62,English,White,someCollege
Rx3HtzCsRtCDu3DTq,rHhNxKwZ5tqhMuiAF,male,30,English,Black,NA
Zpi9RLGG7JSBpZeeS,rHhNxKwZ5tqhMuiAF,male,24,English,White,bachelor
trF6N9eLEMkszkX3j,2omkaJ32ZD8Xw8zFg,male,20,English,White,someCollege
tEgBteD5qbnzzpnQs,2omkaJ32ZD8Xw8zFg,female,51,English,White,master
RNgBgrvyqF3NrsuQv,2omkaJ32ZD8Xw8zFg,female,46,English,White,highSchool
zkgdxHYAkFtQB84Bv,2omkaJ32ZD8Xw8zFg,male,49,English,White,bachelor
9F5eRhbD67MtWveHt,2omkaJ32ZD8Xw8zFg,female,20,Zulu,Black,someCollege
yn9e93JCMzuGuX7KM,TzJFJ7WRqnrbHmjj6,female,33,English,Black,someCollege
KcD9qYragzmbAZdxJ,TzJFJ7WRqnrbHmjj6,female,36,English,White,master
PYH6W89dmGkSuwMWb,TzJFJ7WRqnrbHmjj6,male,32,English,White,bachelor
o8ewEXGdz3CQ7EqrC,TzJFJ7WRqnrbHmjj6,female,25,English,White,someCollege
2y7f7Ri8PC4iDBavv,NA,female,25,English,White Black,bachelor
v93bpYoEf9qXNk7i9,NA,male,24,English,Asian,bachelor
9KePGtkogiQBBDdLu,NA,male,40,English,White,someCollege
AuhNR73jftDZtHgGq,NA,male,35,English,Asian,someCollege
ZyzdNL6h9Ra3PiRKy,NA,male,30,English,White,bachelor
RgXWQo4t8ZjcXBPem,NA,female,26,English,White,bachelor
YqoDfsCX8RiZxk6i5,NA,NA,27,NA,Black,bachelor
JXWPswr3h9vHhXX7p,NA,female,21,English,Black,someCollege
DdB9BSrDw9knwPQtT,NA,male,30,English,White,bachelor
sLLd2PDJGJ6XCAy6T,NA,male,35,English,White,bachelor
uGga7SS34TCLMT65N,x8BXJBHh3RxchPoHv,male,29,English,White,someCollege
APorxfw5ZESs4jLDh,x8BXJBHh3RxchPoHv,female,27,English,White,bachelor
sbbZjCbgL3mgcxuGG,x8BXJBHh3RxchPoHv,male,23,English,White,someCollege
scBqpMzfFon9Bjpsy,NA,male,35,English,White Black,master
7Z4SwRXiCpQkW2LA2,x8BXJBHh3RxchPoHv,male,55,English,White,bachelor
ACWNsNNDjsRBXEM8u,55uXKbqaShw7M2wCX,male,19,English,White,someCollege
SuRN8Cwpc7a6Cu2zZ,55uXKbqaShw7M2wCX,female,22,English,Asian Pacific Islander,bachelor
5p4sT5FWj7m7RjGiN,55uXKbqaShw7M2wCX,female,21,English,Asian,bachelor
BdL6aJuxWJhqQCqSg,55uXKbqaShw7M2wCX,male,20,English,White,someCollege
po2Kc9pGb6B3wwFAh,x8BXJBHh3RxchPoHv,female,39,English,White,bachelor
hgb9G3BwFxihakBLx,55uXKbqaShw7M2wCX,male,30,English,White,bachelor
e7qqSBYkrEHSgAcsm,NA,male,33,English,White,master
phGQapXLgB24J9ZWj,ZPbLBgNbakKdvnvuZ,male,55,English,White,highSchool
DeLJCJ2LHYD2zWmNJ,ZPbLBgNbakKdvnvuZ,female,20,English,White,someCollege
zgg3zg28ZEeAeYk4y,ZPbLBgNbakKdvnvuZ,female,44,English,White,bachelor
8yrgPL6bDmQgs8gCB,ZPbLBgNbakKdvnvuZ,female,24,English,Hispanic,bachelor
CHin8vACG72wZwD63,ZPbLBgNbakKdvnvuZ,female,51,English,White,master
bohdK5Fufz9C4SewN,LsnHGPbRLPabWRBSi,male,22,English,Asian,someCollege
bhgdLERsJZsyygLSq,LsnHGPbRLPabWRBSi,female,22,English,White Asian,bachelor
8E5cNEk3uBc5sktkX,LsnHGPbRLPabWRBSi,male,29,English,Asian,someCollege
taKic7f5MRs5mtdAh,LsnHGPbRLPabWRBSi,male,44,English,White,someCollege
2RCjqweynJHvehBGo,LsnHGPbRLPabWRBSi,male,20,English,White,someCollege
WSnaz2u4kxMjCGJTT,n5vjRQ8hmwsEHZ2Fd,male,27,English,Black,bachelor
jsnQocqrgdqfYZoDD,n5vjRQ8hmwsEHZ2Fd,female,30,English,White Hispanic,master
DXnwSeDEMWs5Fq5A8,n5vjRQ8hmwsEHZ2Fd,male,35,English,White,bachelor
pBRCSP6ZzSsqkwepq,n5vjRQ8hmwsEHZ2Fd,female,24,English,Black,master
yeuP6LxJx7DEGRnoL,n5vjRQ8hmwsEHZ2Fd,female,40,English,White,bachelor
xPpT4v7fswcnjeCTJ,qnoTqh4XmrW2MXMzP,female,50,English,Black,someCollege
SWHyPoxWxFuJaYJkA,qnoTqh4XmrW2MXMzP,female,32,English,White,bachelor
doyjppTGir9d3mbSt,5ygBYimhnLq4Bcb2N,female,40,English,White,bachelor
N8fLjjqrrTWPiB9u5,5ygBYimhnLq4Bcb2N,female,24,English,White,someCollege
fuJorKGeST32XxQeN,5ygBYimhnLq4Bcb2N,male,18,English,White,highSchool
PuxjeeRSsr2zsPEGM,5ygBYimhnLq4Bcb2N,male,20,English,Asian,someCollege
jnGqdtvkcsYmuLtjJ,qnoTqh4XmrW2MXMzP,female,27,English,White,someCollege
bMkZ9C5DEH9p5Bn6o,5ygBYimhnLq4Bcb2N,female,49,English,White,bachelor
HJfJ7uk3pFnJ5Wyiw,qnoTqh4XmrW2MXMzP,female,28,English,White,bachelor
M5Q5pYD4aamm5iX92,aN8pHZrA4HqxMrJvL,male,39,English,White,master
Fstcp4GESAcbWrsxe,aN8pHZrA4HqxMrJvL,female,22,English,Black,bachelor
zia4KLCK2CQfuFbQN,aN8pHZrA4HqxMrJvL,male,25,English,Asian,bachelor
QcXaJ7jCikGXZnMwK,aN8pHZrA4HqxMrJvL,female,37,English,White Hispanic,bachelor
XvrXa2BFHpXLhSmZg,aN8pHZrA4HqxMrJvL,female,50,English,White,someCollege
ouwbrRyoHihr8aXM3,P6fTdSrcNL9wqiiNK,female,19,English,Asian,highSchool
ZTscMNqBrZFPJsTjZ,P6fTdSrcNL9wqiiNK,male,31,English,White,bachelor
4ofXJ86c3SLnG4ASe,H8WzWCYTYHQr8QQiy,female,18,English,White Asian,someCollege
qgDvQTWcob95nqrGP,P6fTdSrcNL9wqiiNK,male,24,English,Asian,bachelor
BDE43Je9frF3CipyD,H8WzWCYTYHQr8QQiy,female,26,English,White,someCollege
7L5mueyvfc88mwGa9,P6fTdSrcNL9wqiiNK,female,33,English,White,someCollege
noLFFX7u4tuMgAhYq,H8WzWCYTYHQr8QQiy,female,23,NA,White,lessHighSchool
pCdAkxGKLtvNSkG3x,H8WzWCYTYHQr8QQiy,male,26,English,White,bachelor
bT437pe2u9DBwajzG,P6fTdSrcNL9wqiiNK,female,44,English,White,someCollege
4uqojFZEmypr8PLJ2,H8WzWCYTYHQr8QQiy,female,28,NA,Black,bachelor
FJi5uaLA6m4NZFkNG,t3d4LuHZFazCzHhYq,male,20,English,NA,someCollege
F7Zy7S59BciLExjC8,t3d4LuHZFazCzHhYq,female,37,English,White,someCollege
DepSxsJQTExNZ77cL,t3d4LuHZFazCzHhYq,male,22,English,White,someCollege
4MnNDTBQt6XPaoKSK,QS4Eafr9T9ubnBSFi,female,18,English,White,someCollege
7WEfGpfm2eAK4KHX9,t3d4LuHZFazCzHhYq,female,18,English,White Asian,someCollege
TYEwRZeEpr46mXDKi,QS4Eafr9T9ubnBSFi,male,26,English,White,bachelor
LeAi6zTrqw2RwcQyn,QS4Eafr9T9ubnBSFi,male,30,English,White,someCollege
MEzLvjsPcEa2JLSwn,t3d4LuHZFazCzHhYq,male,37,English,White,bachelor
QzvP2bibGWJT4HLja,QS4Eafr9T9ubnBSFi,male,35,English,White,master
KpiN2ozwYdGxCovK6,QS4Eafr9T9ubnBSFi,female,27,English,Asian,master
QEQtgFrZgAR5Q9ovX,NA,female,39,English,White,master
kw7ue8vTq6LT5wpi3,JhQpRhQoN5GBsRJh3,male,22,English,White,bachelor
ieHmmPTr9xtTFBP6s,JhQpRhQoN5GBsRJh3,male,25,English,Black,bachelor
dB5wvWpRKv2Wk3h4X,JhQpRhQoN5GBsRJh3,male,34,English,White,bachelor
Qy8TA5NTzN6Yf5T8Z,JhQpRhQoN5GBsRJh3,female,26,English,Black,bachelor
ojmcmwLgYyb3a44kC,FqHWHwrBm5grkDFGZ,NA,49,English,White,bachelor
DMLtwjyb59xe7k8z6,JhQpRhQoN5GBsRJh3,female,42,English,White,master
efoBWCx2HY2ZcqkP3,FqHWHwrBm5grkDFGZ,male,61,English,White,someCollege
gg25NCTRuFx4Rig7E,FqHWHwrBm5grkDFGZ,male,26,English,Asian,highSchool
qtb9dGDwMfmacZwbf,FqHWHwrBm5grkDFGZ,female,23,tswana,Black,highSchool
ZLa2jptCXc4cjXD3B,NA,female,39,English,White,bachelor
wsaK62wbXZn7Hooou,BKYrTo9oGnATdFhpC,female,24,English,White,someCollege
v8haCFX6kkzkXMPZp,BKYrTo9oGnATdFhpC,female,26,English,White,master
83cEvtZZsrgEiWc8j,BKYrTo9oGnATdFhpC,male,24,English,White,bachelor
JM2nN7TzGszC7mzFW,BKYrTo9oGnATdFhpC,male,20,NA,Black,highSchool
qCLzAfDJsHMpGCfmB,FqHWHwrBm5grkDFGZ,NA,22,NA,Black,bachelor
prjTKXpc3f6E8smZ9,BKYrTo9oGnATdFhpC,male,29,English,White,someCollege
ZM78XYnzrNEodgywQ,wKykRHJR6QKynFBgR,male,39,English,White,master
RudxF7ZTCY3f2w4Eh,wKykRHJR6QKynFBgR,female,21,English,Black,someCollege
WXvxLrxATvdincGEa,wKykRHJR6QKynFBgR,male,74,English,White,highSchool
PF2KJeS7DuPi8j4Sg,wKykRHJR6QKynFBgR,female,35,English,White,master
8hPmPWMxu94AQEcyw,wKykRHJR6QKynFBgR,female,38,English,White,bachelor
bLhFtkQM5m2giETwZ,3QfyJMSuR6NqnvyjZ,male,34,English,White,someCollege
da9qQSRFWpcgTxJHM,3QfyJMSuR6NqnvyjZ,male,50,English,White,bachelor
wEQL9xtWGKq75kzEt,3QfyJMSuR6NqnvyjZ,female,22,Tswana,Black,highSchool
3FDCYM2WsYf6SN9Pn,3QfyJMSuR6NqnvyjZ,male,26,English,Black,bachelor
yxqZCocg7S8GQ23TR,3QfyJMSuR6NqnvyjZ,male,33,English,White,bachelor
jgZR36oMrDY4ZLGY5,wH7gEWZR5cjTS8K4s,female,27,English,Black,master
8CFyHNThXrn9Zg6Zv,wH7gEWZR5cjTS8K4s,male,32,English,Black,master
qr7gaFjk6Syas3cvF,wH7gEWZR5cjTS8K4s,female,21,English,Asian,someCollege
cP4onKgLecFRppTcr,wH7gEWZR5cjTS8K4s,male,71,English,White,someCollege
7AZySFYHDEWpCjAF5,wH7gEWZR5cjTS8K4s,female,62,English,White,bachelor
j3gEr9yXdHs3GEpPQ,mTTqrN4mxovqHQKqp,female,46,English,White,highSchool
ta9YLSrNBRpkCeKcM,mTTqrN4mxovqHQKqp,male,29,English,Asian,bachelor
Yk4EN2Y3oGJuzXHoY,mTTqrN4mxovqHQKqp,male,25,English,White,master
BxKAmMcK4cEjEcFPN,mTTqrN4mxovqHQKqp,female,65,English,White,highSchool
k2Ap43Pya7Nc3KRHC,mTTqrN4mxovqHQKqp,female,38,English,White,someCollege
zKoDEdcXESA6M5tFo,NA,female,19,English,Asian,someCollege
PW5DNnBR6SYdvFeek,NA,male,25,English,White,someCollege
FPotHJJuv2pPEWkNH,Gtdh8ceKXQ4Tr3X7c,female,41,Shona,Black,bachelor
jNSZWLRaXBesB8KnZ,Gtdh8ceKXQ4Tr3X7c,female,58,English,White,someCollege
qFvQHsDmE5GrojTqK,Gtdh8ceKXQ4Tr3X7c,male,32,English,White,master
RRRNFfYvJjKae2sbH,Gtdh8ceKXQ4Tr3X7c,female,49,English,White,highSchool
Yu2LsZeedD2nHmthZ,ezwBLtARszSJvSzM6,male,45,English,White,bachelor
HA5mxic6y3Jq9ujGy,ezwBLtARszSJvSzM6,female,46,English,White,master
2Nhy5wj5cY3JAKqjZ,Gtdh8ceKXQ4Tr3X7c,female,45,English,White,someCollege
mPzbrHi5E6FSrufW8,ezwBLtARszSJvSzM6,male,41,English,White,bachelor
WRvxri9zF6DrXgKET,ezwBLtARszSJvSzM6,female,33,English,White,master
X3JHMAbG6GTBEXbuG,ezwBLtARszSJvSzM6,male,35,English,White,master
djL8jKozrZEFaNyBX,sitQGDNZ9pYNy2ouh,female,19,English,White Asian,someCollege
GhH9uKef73cS6EzgR,sitQGDNZ9pYNy2ouh,male,32,English,White,someCollege
bu5i364mwtpLEGf93,sitQGDNZ9pYNy2ouh,male,38,English,White,someCollege
sjTxZrxwcxHzRfvGF,sitQGDNZ9pYNy2ouh,male,20,English,White,highSchool
5P9n6dcGqHCsEksCo,Gtdh8ceKXQ4Tr3X7c,female,41,English,White,bachelor
Er77zihSKbsBZmxFf,sitQGDNZ9pYNy2ouh,female,26,English,Asian,bachelor
5LJfKFwCaZ5exES48,6bkpQbsv6wvHWczvB,female,43,English,White,master
pNzsWQrabqXgTRTpu,6bkpQbsv6wvHWczvB,male,24,NA,White,master
FmTqy959xZDgn7Cmo,ezwBLtARszSJvSzM6,female,50,English,White,bachelor
X7jvW63Kpb8G6Dh7F,6bkpQbsv6wvHWczvB,male,38,English,White,lessHighSchool
Chjp2rtMWxtmo8NPc,6bkpQbsv6wvHWczvB,male,22,English,White,bachelor
nBvdugvJzHQP7XcCx,6bkpQbsv6wvHWczvB,female,35,Dutch,White,highSchool
tSAWYQtxPQqZnwgbT,6bkpQbsv6wvHWczvB,male,22,English,White,someCollege
duzLnXCW2isWvpxwx,kW6nqSFfGjERx6bEb,male,47,English,Black,someCollege
AmLwD4h8rtJPM2pu9,kW6nqSFfGjERx6bEb,female,30,English,White,bachelor
nLRgnndceJafCTxg5,kW6nqSFfGjERx6bEb,male,32,English,White,master
vTKsYLwRAxfgspsyk,kW6nqSFfGjERx6bEb,female,20,English,White,someCollege
rRakLjR8isDM7GBo6,kW6nqSFfGjERx6bEb,male,45,English,White,master
STgnSHCt3Dnj8TRGx,kW6nqSFfGjERx6bEb,male,45,English,White,highSchool
urTF85GQNrLSFu4jK,sitQGDNZ9pYNy2ouh,male,35,English,Black,master
LJsoTs33CeSADHt6h,NA,female,34,English,White,bachelor
zm3Jfxb4t6PFsyekF,NA,male,33,English,Black,master
6QSdef5W2gChCoHSJ,NA,female,69,English,White,highSchool
ssBzBvAkcH29hxSWo,NA,female,49,English,Black,someCollege
N3GRSEM3GDdWRcoPp,NA,female,34,English,White,lessHighSchool
TFrZ8c9H3A6Fs85tM,NA,female,30,English,White,bachelor
R3Cbxf2RWqPqaEBGF,NA,male,34,English,Black,someCollege
9CfyQHmuZzjHEEk5s,NA,male,35,English,Black,master
yQxPgLrmdKY7xFmWj,NA,female,58,English,NA,NA
xv9kmtjguQ5LYvw55,NA,female,40,English,White,bachelor
BvsAi2EdX9Ly4caia,NA,male,28,English,White,bachelor
3DWisPnMkezQZDrxk,ppvQxmgBzQniJp9K3,female,51,English,White,someCollege
67puAkQog5NuwZ6jP,ppvQxmgBzQniJp9K3,female,42,NA,White,bachelor
ZLky5mmoBFnQr6MPL,ppvQxmgBzQniJp9K3,male,34,English,White Hispanic,someCollege
S8HakjpPRMSJBgrys,ppvQxmgBzQniJp9K3,male,39,English,White,bachelor
GK7qetdhhFYnmv9aj,ppvQxmgBzQniJp9K3,male,38,English,White,someCollege
CSEXDdvymSd6kiAKx,ppvQxmgBzQniJp9K3,female,46,English,White,bachelor
oWLWAYLLD5z2Dcunz,NA,male,27,English,White,bachelor
oWLWAYLLD5z2Dcunz,NA,NA,NA,NA,NA,NA
AgmYL5Hz3XEdjkPcg,aFykNpfLr9BqKdsFL,female,35,English,White,bachelor
NWj66Bd2kapty9H9h,aFykNpfLr9BqKdsFL,male,33,English,White,bachelor
qioaDCfDaa28TFEA8,aFykNpfLr9BqKdsFL,male,19,English,Black,someCollege
dq4SeJvQf8z6NSWHE,aFykNpfLr9BqKdsFL,male,26,English,White,someCollege
PGAtCk8Ks2aJygddG,aFykNpfLr9BqKdsFL,male,27,English,White,bachelor
PXh3QTj6cPCJnZWk5,aFykNpfLr9BqKdsFL,female,60,English,White,bachelor
T8RuPGkjXkXWtsHrf,4eigY5GthWZfxug8D,male,30,English,White,highSchool
W2FcmbCnXZFmMLy9v,4eigY5GthWZfxug8D,male,28,English,White,master
uujPaSGCxBBWimt9B,4eigY5GthWZfxug8D,male,28,English,White,highSchool
cpDEbn5QDyB4Dszxy,4eigY5GthWZfxug8D,female,22,English,White,master
ugNcH6z9oWCzD3uHh,nySo3NiJX7Kres7zm,male,36,English,White,someCollege
fPahkJv8CSQ2szZ5g,nySo3NiJX7Kres7zm,female,23,English,White,bachelor
9b8gwadnyYhRSdEC7,4eigY5GthWZfxug8D,female,30,English,White,bachelor
iMBFSMZFcXNsgL6Hp,nySo3NiJX7Kres7zm,female,22,English,White,bachelor
9yvze375mRy7gMayS,nySo3NiJX7Kres7zm,male,43,English,White,master
LqynML5vHZbk5fMhT,nySo3NiJX7Kres7zm,male,34,English,White,highSchool
jEzRik8ujt4jnrqFG,QiHQvZjkmw7v9k3P4,female,37,English,White,master
Rju3Fq3cNiFHZ94te,QiHQvZjkmw7v9k3P4,male,33,English,White,master
hJDoTe5Qoa4q2ejTt,QiHQvZjkmw7v9k3P4,female,20,English,Black,someCollege
fGSWZs7jQw2aMTGcd,nySo3NiJX7Kres7zm,male,50,English,White,NA
nETmq9AAvZMpuTarC,QiHQvZjkmw7v9k3P4,male,33,English,White,master
mj43ozqpH4CgJjpyz,QiHQvZjkmw7v9k3P4,female,53,English,White,someCollege
hzsGC7CBSPkMEyDXq,QiHQvZjkmw7v9k3P4,male,26,English,Black,bachelor
