text,player_id,role,message_number,message_irrelevant,time_stamp,trial_id
Umm... airplane,71,describer,1,NA,NA,427
A man.,70,describer,1,NA,NA,428
A human.,71,describer,1,NA,NA,429
A man.,70,matcher,2,NA,NA,429
A human.,71,describer,3,NA,NA,429
A human.,70,describer,1,NA,NA,430
A human.,70,describer,2,NA,NA,430
What is this called?,72,describer,1,NA,NA,431
A person.,72,describer,2,NA,NA,431
A person holding.,72,describer,3,NA,NA,431
Holding a flute.,72,describer,4,NA,NA,431
Somebody falling down.,73,describer,1,NA,NA,432
I see a person walking.,72,describer,1,NA,NA,433
Someone in the boat.,73,describer,1,NA,NA,434
I see a person flying.,72,describer,1,NA,NA,435
"I see a person, but I see this one.",73,matcher,2,NA,NA,435
Somebody walking.,73,describer,1,NA,NA,436
I see a person holding a flute.,72,describer,1,NA,NA,437
I see someone holding...,73,matcher,2,NA,NA,437
how about different animals,72,describer,3,NA,NA,437
I see someone in a boat,73,describer,1,NA,NA,438
well I see somebody holding a trumpet well why do these are these all these things,72,describer,1,NA,NA,439
Somebody falling.,73,describer,1,NA,NA,440
Walking?,72,matcher,2,NA,NA,440
Somebody falling.,73,describer,3,NA,NA,440
I see a person on a boat floating.,72,describer,1,NA,NA,441
I want like a different one that bird's,72,describer,2,NA,NA,441
a picture like that.,72,describer,3,NA,NA,441
Somebody walking.,73,describer,1,NA,NA,442
I see a person flying.,72,describer,1,NA,NA,443
A person flying.,72,describer,2,NA,NA,443
"Um, somebody on the boat.",73,describer,1,NA,NA,444
I see a person holding a trumpet.,72,describer,1,NA,NA,445
You see a person watching.,73,describer,1,NA,NA,446
I see somebody walking.,73,describer,2,NA,NA,446
"Um, person?",74,describer,1,NA,NA,447
Boat.,75,describer,1,NA,NA,448
What's this picture?,74,describer,1,NA,NA,449
Sitting down?,74,describer,2,NA,NA,449
Sitting down?,75,matcher,3,NA,NA,449
"No, jump, jump, jump.",74,describer,4,NA,NA,449
This one?,75,matcher,5,NA,NA,449
Jump?,75,matcher,6,NA,NA,449
Yeah.,74,describer,7,NA,NA,449
Standing.,75,describer,1,NA,NA,450
It's because you pressed walking.,75,describer,2,NA,NA,450
Jumping.,74,describer,1,NA,NA,451
Jumping?,75,matcher,2,NA,NA,451
Human.,75,describer,1,NA,NA,452
Standing human.,75,describer,2,NA,NA,452
"Um, boat.",74,describer,1,NA,NA,453
Putting head down.,75,describer,1,NA,NA,454
Eyes down.,75,describer,2,NA,NA,454
Boat.,74,describer,1,NA,NA,455
Jumper.,75,describer,1,NA,NA,456
Stand up and eyes down.,74,describer,1,NA,NA,457
Walking human.,74,describer,2,NA,NA,457
"This time, only tell me one, ten, sta- standing.",75,describer,1,NA,NA,458
Standing.,75,describer,2,NA,NA,458
Walking and head down and eyes down.,74,describer,1,NA,NA,459
walking human.,74,describer,2,NA,NA,459
Which one are you talking about?,75,matcher,3,NA,NA,459
Human with head up.,75,describer,1,NA,NA,460
With eyes.,75,describer,2,NA,NA,460
"with eyes, with eyes.",75,describer,3,NA,NA,460
Jumper!,74,describer,1,NA,NA,461
I can let Smurphy touch it.,75,matcher,2,NA,NA,461
Boat.,75,describer,1,NA,NA,462
The box has the jumping person.,76,describer,1,NA,NA,463
The box in there is a walking person and his head is looking down.,77,describer,1,NA,NA,464
The box has the...,76,describer,1,NA,NA,465
The one who's holding the triangle in its hand and it's bowing.,76,describer,2,NA,NA,465
Boxes there is a...,77,describer,1,NA,NA,466
Maybe...,77,describer,2,NA,NA,466
A boat?,77,describer,3,NA,NA,466
"It's a person that's just walking, but it's, with it's head down.",76,describer,1,NA,NA,467
I know it.,77,matcher,2,NA,NA,467
This one?,76,describer,3,NA,NA,467
The box is a boat.,77,describer,1,NA,NA,468
It's something that's holding something.,76,describer,1,NA,NA,469
The box is a jumping person.,77,describer,1,NA,NA,470
I told her that's hard and jump guide.,76,describer,1,NA,NA,471
It's something that holding something.,76,describer,2,NA,NA,471
Here the box is a boat.,77,describer,1,NA,NA,472
I don't know that one.,76,matcher,2,NA,NA,472
It's a person that's walking.,76,describer,1,NA,NA,473
It's a person that's walking.,76,describer,2,NA,NA,473
In the box is a jumping person.,77,describer,1,NA,NA,474
I saw a horse jumping.,76,describer,1,NA,NA,475
"Okay, in the box is a boat.",77,describer,1,NA,NA,476
That I have a...,76,matcher,2,NA,NA,476
It's something that's holding something.,76,describer,1,NA,NA,477
"In the box is a person, and he has no thing in his hand.",77,describer,1,NA,NA,478
And it's walking?,76,matcher,2,NA,NA,478
Yeah.,77,describer,3,NA,NA,478
I don't know.,78,describer,1,NA,NA,479
Maybe a human.,78,describer,2,NA,NA,479
A human.,78,describer,3,NA,NA,479
But what is the arms?,78,describer,4,NA,NA,479
"Um, a kite.",79,describer,1,NA,NA,480
This one.,78,matcher,2,NA,NA,480
A snow skater.,78,describer,1,NA,NA,481
This is one.,79,matcher,2,NA,NA,481
A snow staker.,78,describer,3,NA,NA,481
This one?,79,matcher,4,NA,NA,481
I know.,78,describer,5,NA,NA,481
A snow skater.,78,describer,6,NA,NA,481
A snow skater!,78,describer,7,NA,NA,481
I got to a diamond.,79,describer,1,NA,NA,482
A human carrying a diamond.,79,describer,2,NA,NA,482
A human,78,matcher,3,NA,NA,482
"No, this will be the body.",78,matcher,4,NA,NA,482
This one.,78,matcher,5,NA,NA,482
A dog.,78,describer,1,NA,NA,483
A dog.,78,describer,2,NA,NA,483
A dog!,78,describer,3,NA,NA,483
Where is there a dog?,79,matcher,4,NA,NA,483
There's no dogs here.,79,matcher,5,NA,NA,483
I see a person and a person.,79,matcher,6,NA,NA,483
A diamond.,79,matcher,7,NA,NA,483
A dog.,78,describer,8,NA,NA,483
A human carrying a diamond and a...,79,matcher,9,NA,NA,483
A dog.,78,describer,10,NA,NA,483
This one is a...,78,describer,11,NA,NA,483
A kite!,78,matcher,1,NA,NA,484
A kite.,79,describer,2,NA,NA,484
Like a kite!,78,matcher,3,NA,NA,484
A kite!,78,matcher,4,NA,NA,484
"A Taya, Taya!",78,describer,1,NA,NA,485
"A big, big gum ball.",78,describer,2,NA,NA,485
A snow skater.,78,describer,3,NA,NA,485
A snowskaker.,78,describer,1,NA,NA,486
"Uh,",80,describer,1,NA,NA,487
What is?,80,describer,2,NA,NA,487
Kanda?,80,describer,3,NA,NA,487
Kind of.,80,describer,4,NA,NA,487
Kind of.,80,describer,5,NA,NA,487
Kind of.,80,describer,6,NA,NA,487
What's your king?,81,matcher,7,NA,NA,487
Is person?,80,describer,8,NA,NA,487
"And what, what is there?",81,describer,1,NA,NA,488
"It looks like a [unintelligible – falcon? Flat thing?], then a triangle and then a square.",81,describer,2,NA,NA,488
Oh this? Or this?,80,matcher,3,NA,NA,488
it's a square on the rectangle.,81,describer,4,NA,NA,488
This.,81,describer,5,NA,NA,488
"Look like something, a lock, and then a triangle and then a square, and then...",81,describer,6,NA,NA,488
"Uh, yes.",80,matcher,7,NA,NA,488
Is...,80,describer,1,NA,NA,489
Is hoppy?,80,describer,2,NA,NA,489
It's jump?,80,describer,3,NA,NA,489
Someone is jumping or walking.,81,matcher,4,NA,NA,489
Someone is jumping or walking?,81,matcher,5,NA,NA,489
A jumping.,80,describer,6,NA,NA,489
Person walking.,81,describer,1,NA,NA,490
It's a person walking.,81,describer,2,NA,NA,490
Person walking?,80,matcher,3,NA,NA,490
Yeah.,81,describer,4,NA,NA,490
"Uh, is Hoppy?",80,describer,1,NA,NA,491
Jumping or hop?,81,matcher,2,NA,NA,491
How is he doing?,81,matcher,3,NA,NA,491
Jumping or,81,matcher,4,NA,NA,491
What's how?,81,matcher,5,NA,NA,491
Hoppy.,80,describer,6,NA,NA,491
What's hobby?,81,matcher,7,NA,NA,491
Jump.,80,describer,8,NA,NA,491
It's a...,81,describer,1,NA,NA,492
a rectangle and then a triangle and then a square and then a rectangle and then.,81,describer,2,NA,NA,492
"A triangle, then a triangle.",81,describer,3,NA,NA,492
"Uh, I don't know.",80,matcher,4,NA,NA,492
"It's not jumping, but it's...",81,describer,5,NA,NA,492
Jumping.,80,matcher,6,NA,NA,492
Not jumping.,81,describer,7,NA,NA,492
Not jumping.,81,describer,8,NA,NA,492
This?,80,matcher,9,NA,NA,492
Is me?,80,matcher,10,NA,NA,492
"Uh, person walking.",80,describer,1,NA,NA,493
Person walking?,81,matcher,2,NA,NA,493
He's doing like this.,81,describer,1,NA,NA,494
Shh.,81,describer,2,NA,NA,494
It's a person stopping walking and chilling his hand.,81,describer,3,NA,NA,494
It's...,80,describer,1,NA,NA,495
Hopping.,80,describer,2,NA,NA,495
Hopping or...,81,matcher,3,NA,NA,495
What side is this one?,81,matcher,4,NA,NA,495
Hopping.,80,describer,5,NA,NA,495
Hopping?,81,matcher,6,NA,NA,495
Hopping or...,81,matcher,7,NA,NA,495
Hopping or haloping?,81,matcher,8,NA,NA,495
Hopping or halloping?,81,matcher,9,NA,NA,495
Hopping.,80,describer,10,NA,NA,495
A rectangle,81,describer,1,NA,NA,496
Then a triangle and then a rectangle and then a rectangle and then a triangle and then a triangle.,81,describer,2,NA,NA,496
A this.,80,matcher,3,NA,NA,496
It's not walking.,81,describer,4,NA,NA,496
A this.,80,matcher,5,NA,NA,496
"Um, walking.",80,describer,1,NA,NA,497
Walking this one?,81,matcher,2,NA,NA,497
Yeah.,80,describer,3,NA,NA,497
He is a person who's not showing his hands.,81,describer,1,NA,NA,498
"Uh, jump.",80,describer,1,NA,NA,499
"Uh, walking.",80,describer,2,NA,NA,499
This one?,81,matcher,3,NA,NA,499
It's the one that is showing his hands.,81,describer,1,NA,NA,500
It's someone that is showing his hands.,81,describer,2,NA,NA,500
Okay.,80,matcher,3,NA,NA,500
It's someone that is showing his hands.,81,describer,4,NA,NA,500
A hopping.,80,describer,1,NA,NA,501
Hopping or- or walking?,81,matcher,2,NA,NA,501
A walking- hopping.,80,describer,3,NA,NA,501
Hopping?,81,matcher,4,NA,NA,501
"Uh, jump.",80,describer,5,NA,NA,501
"It's a rectangle and then a triangle, and then a square",81,describer,1,NA,NA,502
and then the rectangle.,81,describer,2,NA,NA,502
And then...and then,81,describer,3,NA,NA,502
"Then a triangle and then, and then a triangle.",81,describer,4,NA,NA,502
My is what?,82,describer,1,NA,NA,503
The boat.,82,describer,2,NA,NA,503
Do you see it?,82,describer,3,NA,NA,503
If you guess it,82,describer,4,NA,NA,503
it doesn't even have a...,83,matcher,5,NA,NA,503
I can't...,82,describer,6,NA,NA,503
Guess what is this?,82,describer,7,NA,NA,503
Can you see that?,82,describer,8,NA,NA,503
"The thing is, um, a camera.",82,describer,9,NA,NA,503
It's this one or this one?,83,matcher,10,NA,NA,503
Maybe this one.,83,matcher,11,NA,NA,503
"I don't know what it is, I don't know which one it is.",83,describer,1,NA,NA,504
"It is, I think it's like camel or something.",83,describer,2,NA,NA,504
I think this one.,82,matcher,3,NA,NA,504
Looks like people or something?,82,describer,1,NA,NA,505
It looks like a people or something.,82,describer,2,NA,NA,505
What does it look like?,83,matcher,3,NA,NA,505
I won't tell you.,82,describer,4,NA,NA,505
I don't know what it looks like.,83,matcher,5,NA,NA,505
Is it this one or this one?,83,matcher,6,NA,NA,505
"It looks like a people, but it doesn't have any arms.",82,describer,7,NA,NA,505
"Oh, I know this one.",83,matcher,8,NA,NA,505
"It kind of looks like a pastry or something, but it has legs.",83,describer,1,NA,NA,506
I know.,82,matcher,2,NA,NA,506
Looks like a tree but something like is jumping and they have legs.,82,describer,1,NA,NA,507
I know.,83,matcher,2,NA,NA,507
Is it...,83,matcher,3,NA,NA,507
No.,83,matcher,4,NA,NA,507
Does it have two legs or one?,83,matcher,5,NA,NA,507
Two.,82,describer,6,NA,NA,507
It's something that kind of looks like a boat or something.,83,describer,1,NA,NA,508
"It looks like something that holding a p-,",82,describer,1,NA,NA,509
it looks like someone holding a plate and giving it to a restaurant and has watermelon.,82,describer,2,NA,NA,509
Isaac has one leg it's like and then someone and then like one leg so it's,83,matcher,3,NA,NA,509
giving with their leg to someone else?,83,matcher,4,NA,NA,509
Yeah.,82,describer,5,NA,NA,509
um it's something that kind of looks like it looks like it's someone like a plate or something giving it to someone,83,describer,1,NA,NA,510
It looks like a person that is walking.,83,describer,2,NA,NA,510
I see something like a boat.,82,describer,1,NA,NA,511
It's something that kind of looks like it's flying.,83,describer,1,NA,NA,512
It's something it's like flying.,83,describer,2,NA,NA,512
flying and it's jumping.,83,describer,3,NA,NA,512
It looks like someone holding a plate and giving it to someone with [id94].,82,describer,1,NA,NA,513
It's someone that kind of looks like it's walking.,83,describer,1,NA,NA,514
Someone's jumping.,82,describer,1,NA,NA,515
"It's something, someone that's walking.",83,describer,1,NA,NA,516
It kind of looks like...,83,describer,2,NA,NA,516
Is someone that giving a plate to someone with one hand.,82,describer,1,NA,NA,517
It's something that kind of looks like a boat or something.,83,describer,1,NA,NA,518
a race car [maybe?],84,describer,1,NA,NA,519
A triangle with a head on it with feet?,85,describer,1,NA,NA,520
A triangle with feet again.,84,describer,1,NA,NA,521
A person.,85,describer,1,NA,NA,522
It has the diamond on the head.,84,describer,1,NA,NA,523
A person.,85,describer,1,NA,NA,524
That one?,84,matcher,2,NA,NA,524
Race car.,84,describer,1,NA,NA,525
A person.,85,describer,1,NA,NA,526
Person.,84,describer,1,NA,NA,527
A square on the head.,84,describer,2,NA,NA,527
Has a triangle body.,85,describer,1,NA,NA,528
A triangle body?,84,matcher,2,NA,NA,528
Race car.,84,describer,1,NA,NA,529
One has a triangle.,85,describer,1,NA,NA,530
What?,84,matcher,2,NA,NA,530
They has a triangle.,85,describer,3,NA,NA,530
"Um, race car.",84,describer,1,NA,NA,531
a diamond head,85,describer,1,NA,NA,532
Diamond head.,84,describer,1,NA,NA,533
It has feet.,85,describer,1,NA,NA,534
It looks like a person with a head that's square.,85,describer,2,NA,NA,534
A person.,86,describer,1,NA,NA,535
The walking person or the standing person that's holding something?,87,matcher,2,NA,NA,535
The walking person.,86,describer,3,NA,NA,535
"Um, a boat.",87,describer,1,NA,NA,536
Boat. Boat.,87,describer,2,NA,NA,536
Where's the boat?,86,matcher,3,NA,NA,536
It's the one that's on the left or the right.,86,matcher,4,NA,NA,536
"Um, a...",86,describer,1,NA,NA,537
What is that?,86,describer,2,NA,NA,537
A dog.,86,describer,3,NA,NA,537
That has- that's holding a triangle.,86,describer,4,NA,NA,537
A person that's holding a triangle.,87,matcher,5,NA,NA,537
A person flying.,87,describer,1,NA,NA,538
Is it that one?,86,matcher,2,NA,NA,538
Is this this one?,86,matcher,3,NA,NA,538
"Um, which one?",87,describer,4,NA,NA,538
"Um, uh.",87,describer,5,NA,NA,538
"A person jumping, I think, flying, I guess.",87,describer,6,NA,NA,538
"It's a person that's in a race car almost, that has a one triangle.",86,describer,1,NA,NA,539
and two triangles.,86,describer,2,NA,NA,539
"a person, standing, holding.",87,describer,1,NA,NA,540
A person that's holding something.,87,describer,2,NA,NA,540
I wanna know.,86,describer,1,NA,NA,541
It's a person walking.,86,describer,2,NA,NA,541
A person jumping.,87,describer,1,NA,NA,542
A person that is jumping.,86,describer,1,NA,NA,543
The person in a race car.,87,describer,1,NA,NA,544
It's a person walking.,86,describer,1,NA,NA,545
It's a person standing.,87,describer,1,NA,NA,546
it's holding something.,87,describer,2,NA,NA,546
It's a race car and somebody inside.,86,describer,1,NA,NA,547
someone is jumping,87,describer,1,NA,NA,548
Is it this one?,86,matcher,2,NA,NA,548
It's a person holding something.,86,describer,1,NA,NA,549
A person...,87,describer,1,NA,NA,550
A person...,87,describer,2,NA,NA,550
Walking.,87,describer,3,NA,NA,550
Which one is it?,88,describer,1,NA,NA,551
I see some waves in the black box in the body.,88,describer,2,NA,NA,551
"Oh, what is this?",88,describer,3,NA,NA,551
"I think it's, I think it's, I think it's, I don't know what it is.",88,describer,4,NA,NA,551
I think it's a body.,88,describer,5,NA,NA,551
I think it's a thing.,89,describer,1,NA,NA,552
What is it?,88,matcher,2,NA,NA,552
What if a person with a triangle head and a body and two feets?,89,describer,3,NA,NA,552
I can see a train in the box.,88,describer,1,NA,NA,553
What is it?,88,matcher,1,NA,NA,554
"A rectangle head, a body, arms, and feet.",89,describer,2,NA,NA,554
That's how it is.,89,describer,3,NA,NA,554
What is it?,88,matcher,4,NA,NA,554
What is this?,88,matcher,5,NA,NA,554
What is this on the right?,88,matcher,6,NA,NA,554
What is this one with arms?,88,matcher,7,NA,NA,554
I don't know.,89,describer,8,NA,NA,554
I don't see it with the black box.,89,describer,9,NA,NA,554
I don't know.,88,matcher,10,NA,NA,554
You didn't have to tap one of them.,89,describer,11,NA,NA,554
Two of them?,88,matcher,12,NA,NA,554
"A rectangle head, two arms, a tummy, and feet.",89,describer,13,NA,NA,554
I don't know which one.,88,matcher,14,NA,NA,554
I don't know which one it is.,88,matcher,15,NA,NA,554
A train.,88,describer,1,NA,NA,555
It's a train.,88,describer,2,NA,NA,555
It's the same one again.,89,describer,1,NA,NA,556
"A triangle head, a body, legs, and feet.",89,describer,2,NA,NA,556
It doesn't have hands.,89,describer,3,NA,NA,556
It does not have hands.,89,describer,4,NA,NA,556
"One is, no.",88,matcher,5,NA,NA,556
"His hands are on the side of, is on the other, so his hands are on the other side of the body.",88,matcher,6,NA,NA,556
That's why you cannot see them.,88,matcher,7,NA,NA,556
What is this?,88,describer,1,NA,NA,557
I don't know what this is.,88,describer,2,NA,NA,557
It was the same one on mine.,89,matcher,3,NA,NA,557
I don't know what this is.,88,describer,4,NA,NA,557
He has to say what I said.,89,matcher,5,NA,NA,557
Or he can say different stuff.,89,matcher,6,NA,NA,557
Some two legs and a rectangle head and a tummy.,88,describer,7,NA,NA,557
"Oh, someone removed the train from the box.",88,describer,1,NA,NA,558
There was two legs and a tummy in the rectangle head.,88,describer,2,NA,NA,558
"Oh, this one is hard.",89,describer,1,NA,NA,559
"I'm going to add a rectangle head, a body, a body, a hand, and feet, and legs.",89,describer,2,NA,NA,559
Yes.,88,matcher,3,NA,NA,559
"Why is it, this one is hard.",88,matcher,4,NA,NA,559
Tap what's on you think it is.,89,describer,5,NA,NA,559
"Um, I put this one in the, oh, this one's not hard.",88,describer,1,NA,NA,560
"Um, um, um, well a sad person and no arms and two legs and a body and no arms and a square head.",88,describer,2,NA,NA,560
"Oh, this one's hard.",89,describer,1,NA,NA,561
"It's, the person's, it's a bird and, and",89,describer,2,NA,NA,561
No no no This is a train.,88,matcher,3,NA,NA,561
It is a really fast train.,88,matcher,4,NA,NA,561
It's a train and it's super fast.,89,describer,5,NA,NA,561
And it goes really fast.,88,matcher,6,NA,NA,561
"And look, this is the coupling at the bottom and this is the coupling at the back.",88,matcher,7,NA,NA,561
"Um, there was, um, one leg, um, and, and one foot, um, and then, and then a rectangle.",88,describer,1,NA,NA,562
"Um, uh, hand and the, and in the rectangle, in the triangle hand, um, and, uh, in the, in the rectangle arm, in the rectangle feet and then he’s holding a rectangle magnet tile",88,describer,2,NA,NA,562
It's in the black.,88,describer,3,NA,NA,562
This one's tricky.,89,describer,1,NA,NA,563
It has a rectangle head to a rectangle arm.,89,describer,2,NA,NA,563
"Um, what is this thing called?",90,matcher,1,NA,NA,564
Hmm.,91,describer,2,NA,NA,564
"What, this?",91,describer,3,NA,NA,564
"Um, alligator?",91,describer,4,NA,NA,564
Im gonna press the alligator,90,matcher,5,NA,NA,564
Alligator.,90,matcher,1,NA,NA,565
Hmm.,91,describer,2,NA,NA,565
A person.,91,describer,3,NA,NA,565
Person,90,describer,1,NA,NA,566
I see a..,91,describer,1,NA,NA,567
Person,91,describer,2,NA,NA,567
person,90,describer,1,NA,NA,568
Um it looks like,91,describer,1,NA,NA,569
An alligator or soething like that?,91,describer,2,NA,NA,569
Person,90,describer,1,NA,NA,570
Not that either,90,describer,2,NA,NA,570
I think I see a person?,91,describer,1,NA,NA,571
Alligator.,90,describer,1,NA,NA,572
Alligator I think?,91,describer,1,NA,NA,573
Person!,90,describer,1,NA,NA,574
I see a person.,91,describer,1,NA,NA,575
Person,90,describer,1,NA,NA,576
I got it.,91,matcher,2,NA,NA,576
I see an alligator.,91,describer,1,NA,NA,577
There's a person inside.,31,describer,1,NA,NA,578
"Okay, Smurphy, there's a person inside.",92,matcher,2,NA,NA,578
There is a person inside it.,92,describer,1,NA,NA,579
The one that's looking down?,31,matcher,2,NA,NA,579
Yeah.,92,describer,3,NA,NA,579
It's the one looking up.,31,describer,1,NA,NA,580
A airplane inside.,92,describer,1,NA,NA,581
So tap the airplane.,92,describer,2,NA,NA,581
There's a...,31,describer,1,NA,NA,582
There's somebody in...,31,describer,2,NA,NA,582
If its okay Ill show you it,31,describer,3,NA,NA,582
Somebody skydiving.,31,describer,4,NA,NA,582
Somebody skydiving?,92,matcher,5,NA,NA,582
Yeah.,31,describer,6,NA,NA,582
Like this?,92,matcher,7,NA,NA,582
There's a airplane,92,describer,1,NA,NA,583
"So, tell you what there is.",92,matcher,1,NA,NA,584
It's the one that's looking down.,31,describer,2,NA,NA,584
Tell me.,31,matcher,1,NA,NA,585
There's a.. a...,92,describer,2,NA,NA,585
a... dog with his hands down,92,describer,3,NA,NA,585
His hands...,92,describer,4,NA,NA,585
"Ooh! This one, you mean?",31,matcher,5,NA,NA,585
What is there?,92,matcher,1,NA,NA,586
It's the one that's in the airplane.,31,describer,2,NA,NA,586
It's the one that's the airplane.,92,matcher,3,NA,NA,586
"He has, he has...",92,describer,1,NA,NA,587
"He has, hands with a... like a triangle.",92,describer,2,NA,NA,587
What's there?,92,matcher,1,NA,NA,588
In the box.,92,matcher,2,NA,NA,588
"Uh... There's somebody skydiving, but don't! don't choose the one that has the triangle hands.",31,describer,3,NA,NA,588
"No, don't choose that one.",31,describer,4,NA,NA,588
There's someone inside... there's someone with a head down.,92,describer,1,NA,NA,589
What is there?,92,matcher,1,NA,NA,590
Somebody skydiving.,31,describer,2,NA,NA,590
Not in the airplane.,31,describer,3,NA,NA,590
What is it?,31,matcher,1,NA,NA,591
There is someone with their triangle hands.,92,describer,2,NA,NA,591
There's...,31,describer,1,NA,NA,592
What is there?,92,matcher,2,NA,NA,592
There's somebody looking down.,31,describer,3,NA,NA,592
This actually...,31,matcher,1,NA,NA,593
There is someone...,92,describer,2,NA,NA,593
in an airplane,92,describer,3,NA,NA,593
I...,92,describer,4,NA,NA,593
A airplane?,31,matcher,5,NA,NA,593
There's someone in an airplane.,92,describer,6,NA,NA,593
"Um, a person, a person jumping?",7,describer,1,NA,NA,594
A person lying down,93,describer,1,NA,NA,595
Is it this one?,7,matcher,2,NA,NA,595
A person walking.,7,describer,1,NA,NA,596
A person... holding something.,93,describer,1,NA,NA,597
Um a person jumping.,7,describer,1,NA,NA,598
A person holding something.,93,describer,1,NA,NA,599
A person walking.,7,describer,1,NA,NA,600
A person lying.,93,describer,1,NA,NA,601
A person jumping.,7,describer,1,NA,NA,602
A person lying.,93,describer,1,NA,NA,603
A person walking.,7,describer,1,NA,NA,604
A person holding something,93,describer,1,NA,NA,605
A person jumping.,7,describer,1,NA,NA,606
A person what?,7,matcher,1,NA,NA,607
Holding something,93,describer,2,NA,NA,607
Oh it's... a person's what?,93,matcher,1,NA,NA,608
A person's lying!,7,describer,2,NA,NA,608
A person is walking,93,describer,1,NA,NA,609
"A, a, what is that?",94,describer,1,NA,NA,610
It's a person.,94,describer,2,NA,NA,610
Person.,95,matcher,3,NA,NA,610
What's this?,95,matcher,4,NA,NA,610
This?,95,matcher,5,NA,NA,610
I'm [].,95,matcher,6,NA,NA,610
A person.,94,describer,7,NA,NA,610
Okay.,95,matcher,8,NA,NA,610
It's a human.,94,describer,9,NA,NA,610
And this?,95,describer,1,NA,NA,611
What's this?,95,describer,2,NA,NA,611
"Uh, this, like this. Oh, I don't know what's this.",95,describer,3,NA,NA,611
Looks like the airport.,95,describer,4,NA,NA,611
It's a human.,94,describer,1,NA,NA,612
Human?,95,matcher,2,NA,NA,612
Yeah.,94,describer,3,NA,NA,612
Okay.,95,matcher,4,NA,NA,612
What this?,95,describer,1,NA,NA,613
And this is walking feet.,95,describer,2,NA,NA,613
This is feet.,95,describer,3,NA,NA,613
And this is...,95,describer,4,NA,NA,613
What?,94,matcher,5,NA,NA,613
And then for the angel back box.,95,describer,6,NA,NA,613
it's the it's the airplane.,94,describer,1,NA,NA,614
Let me check.,95,matcher,2,NA,NA,614
This.,95,matcher,3,NA,NA,614
It's a human.,94,matcher,1,NA,NA,615
"Uh, this and this.",95,describer,2,NA,NA,615
What's this?,95,describer,3,NA,NA,615
"Um,",95,describer,4,NA,NA,615
Okay.,95,describer,5,NA,NA,615
"Yeah, I ho- has the the a toy airplane.",95,describer,6,NA,NA,615
"In the box, the airplane.",94,describer,1,NA,NA,616
What?,95,matcher,2,NA,NA,616
In the box in the airplane!,94,describer,3,NA,NA,616
Okay.,95,matcher,4,NA,NA,616
"Why, you tapped the person!",94,describer,5,NA,NA,616
He pressed the person.,94,describer,6,NA,NA,616
Uh,95,describer,1,NA,NA,617
It's a pony.,94,matcher,2,NA,NA,617
What is in the box?,94,matcher,3,NA,NA,617
"Uh, puppy?",95,describer,4,NA,NA,617
Why not a puppy?,94,matcher,5,NA,NA,617
It's the person!,94,describer,1,NA,NA,618
"He, I did that.",95,matcher,2,NA,NA,618
It's a person.,94,describer,3,NA,NA,618
"no, you did it!",95,matcher,4,NA,NA,618
It's a person in the box.,94,describer,5,NA,NA,618
Okay.,95,matcher,6,NA,NA,618
The person.,94,describer,7,NA,NA,618
There's.,95,describer,1,NA,NA,619
What is it?,94,matcher,2,NA,NA,619
Tell me.,94,matcher,3,NA,NA,619
The hat?,95,describer,4,NA,NA,619
What is the hat?,94,matcher,5,NA,NA,619
"Oh, no.",94,matcher,6,NA,NA,619
No!,95,describer,7,NA,NA,619
No!,94,matcher,8,NA,NA,619
No!,95,describer,9,NA,NA,619
It's a it's a person in the box.,94,describer,1,NA,NA,620
Uh,95,matcher,2,NA,NA,620
It's a person in the box,94,describer,3,NA,NA,620
Puppy?,95,matcher,4,NA,NA,620
No a-,94,describer,5,NA,NA,620
Maybe this.,95,describer,1,NA,NA,621
What is it?,94,matcher,2,NA,NA,621
"Tell me, what do you think?",94,matcher,3,NA,NA,621
"Okay, tree.",95,describer,4,NA,NA,621
What?,94,matcher,5,NA,NA,621
It's a airplane.,94,matcher,6,NA,NA,621
Why did he say a tree?,95,describer,7,NA,NA,621
This.,95,describer,1,NA,NA,622
what is that?,94,matcher,2,NA,NA,622
why he [unintelligible],95,describer,3,NA,NA,622
again,95,describer,4,NA,NA,622
it's a airplane.,94,describer,1,NA,NA,623
He's a...,95,describer,1,NA,NA,624
He's a...,95,describer,2,NA,NA,624
What does that mean?,94,matcher,3,NA,NA,624
I see the doggy in this box.,95,describer,4,NA,NA,624
It's a person,94,matcher,5,NA,NA,624
Yeah it's a person,95,describer,6,NA,NA,624
I think that hard.,96,matcher,1,NA,NA,625
Which one's that?,97,describer,2,NA,NA,625
Look at it. It's this one,97,describer,3,NA,NA,625
What?,96,matcher,4,NA,NA,625
Did you know that this one actually has triangle feet?,97,describer,5,NA,NA,625
"Oh, I see it.",96,matcher,6,NA,NA,625
This one?,96,matcher,7,NA,NA,625
I don't know.,96,matcher,8,NA,NA,625
"[id120], it's triangle feet",97,describer,9,NA,NA,625
I see a person with triangle feet walking.,96,describer,1,NA,NA,626
I see a person holding a sandwich in the black box.,97,describer,1,NA,NA,627
I see...,96,describer,1,NA,NA,628
It's the same!,97,matcher,2,NA,NA,628
I see...,96,describer,3,NA,NA,628
Uh...,96,describer,4,NA,NA,628
"Kinda looks like a boat, again",96,describer,5,NA,NA,628
It's the same again,97,describer,1,NA,NA,629
"It has triangle feet again, [id120].",97,describer,2,NA,NA,629
This one?,96,matcher,3,NA,NA,629
I think so.,97,describer,4,NA,NA,629
